transaction_id,date,item_id,item_name,quantity
T0060515,2025-05-01,I001,Espresso,1
T0060516,2025-05-01,I001,Espresso,2
T0060517,2025-05-01,I001,Espresso,1
T0060518,2025-05-01,I001,Espresso,1
T0060519,2025-05-01,I001,Espresso,3
T0060520,2025-05-01,I001,Espresso,1
T0060521,2025-05-01,I001,Espresso,2
T0060522,2025-05-01,I001,Espresso,1
T0060523,2025-05-01,I001,Espresso,1
T0060524,2025-05-01,I001,Espresso,1
T0060525,2025-05-01,I001,Espresso,1
T0060526,2025-05-01,I001,Espresso,1
T0060527,2025-05-01,I001,Espresso,1
T0060528,2025-05-01,I001,Espresso,1
T0060529,2025-05-01,I001,Espresso,1
T0060530,2025-05-01,I001,Espresso,2
T0060531,2025-05-01,I001,Espresso,2
T0060532,2025-05-01,I001,Espresso,1
T0060533,2025-05-01,I001,Espresso,1
T0060534,2025-05-01,I001,Espresso,2
T0060535,2025-05-01,I001,Espresso,1
T0060536,2025-05-01,I001,Espresso,1
T0060537,2025-05-01,I001,Espresso,2
T0060538,2025-05-01,I001,Espresso,1
T0060539,2025-05-01,I001,Espresso,1
T0060540,2025-05-01,I001,Espresso,1
T0060541,2025-05-01,I001,Espresso,3
T0060542,2025-05-01,I002,Latte,1
T0060543,2025-05-01,I002,Latte,1
T0060544,2025-05-01,I002,Latte,1
T0060545,2025-05-01,I002,Latte,1
T0060546,2025-05-01,I002,Latte,2
T0060547,2025-05-01,I002,Latte,2
T0060548,2025-05-01,I002,Latte,2
T0060549,2025-05-01,I002,Latte,1
T0060550,2025-05-01,I002,Latte,1
T0060551,2025-05-01,I002,Latte,1
T0060552,2025-05-01,I002,Latte,1
T0060553,2025-05-01,I002,Latte,2
T0060554,2025-05-01,I002,Latte,1
T0060555,2025-05-01,I002,Latte,2
T0060556,2025-05-01,I002,Latte,1
T0060557,2025-05-01,I002,Latte,1
T0060558,2025-05-01,I002,Latte,1
T0060559,2025-05-01,I002,Latte,1
T0060560,2025-05-01,I002,Latte,1
T0060561,2025-05-01,I002,Latte,1
T0060562,2025-05-01,I002,Latte,1
T0060563,2025-05-01,I002,Latte,1
T0060564,2025-05-01,I002,Latte,1
T0060565,2025-05-01,I002,Latte,1
T0060566,2025-05-01,I002,Latte,2
T0060567,2025-05-01,I002,Latte,1
T0060568,2025-05-01,I002,Latte,1
T0060569,2025-05-01,I002,Latte,1
T0060570,2025-05-01,I002,Latte,1
T0060571,2025-05-01,I002,Latte,2
T0060572,2025-05-01,I002,Latte,3
T0060573,2025-05-01,I002,Latte,1
T0060574,2025-05-01,I002,Latte,1
T0060575,2025-05-01,I002,Latte,1
T0060576,2025-05-01,I002,Latte,1
T0060577,2025-05-01,I002,Latte,1
T0060578,2025-05-01,I002,Latte,3
T0060579,2025-05-01,I002,Latte,1
T0060580,2025-05-01,I002,Latte,1
T0060581,2025-05-01,I002,Latte,1
T0060582,2025-05-01,I002,Latte,3
T0060583,2025-05-01,I002,Latte,2
T0060584,2025-05-01,I002,Latte,1
T0060585,2025-05-01,I003,Cappuccino,1
T0060586,2025-05-01,I003,Cappuccino,1
T0060587,2025-05-01,I003,Cappuccino,2
T0060588,2025-05-01,I003,Cappuccino,1
T0060589,2025-05-01,I003,Cappuccino,2
T0060590,2025-05-01,I003,Cappuccino,1
T0060591,2025-05-01,I003,Cappuccino,2
T0060592,2025-05-01,I003,Cappuccino,1
T0060593,2025-05-01,I003,Cappuccino,1
T0060594,2025-05-01,I003,Cappuccino,1
T0060595,2025-05-01,I003,Cappuccino,1
T0060596,2025-05-01,I003,Cappuccino,3
T0060597,2025-05-01,I003,Cappuccino,1
T0060598,2025-05-01,I003,Cappuccino,1
T0060599,2025-05-01,I003,Cappuccino,3
T0060600,2025-05-01,I003,Cappuccino,2
T0060601,2025-05-01,I003,Cappuccino,1
T0060602,2025-05-01,I003,Cappuccino,1
T0060603,2025-05-01,I003,Cappuccino,2
T0060604,2025-05-01,I003,Cappuccino,1
T0060605,2025-05-01,I004,Americano,1
T0060606,2025-05-01,I004,Americano,1
T0060607,2025-05-01,I004,Americano,2
T0060608,2025-05-01,I004,Americano,2
T0060609,2025-05-01,I004,Americano,2
T0060610,2025-05-01,I004,Americano,2
T0060611,2025-05-01,I004,Americano,2
T0060612,2025-05-01,I004,Americano,1
T0060613,2025-05-01,I004,Americano,2
T0060614,2025-05-01,I004,Americano,1
T0060615,2025-05-01,I004,Americano,1
T0060616,2025-05-01,I004,Americano,2
T0060617,2025-05-01,I004,Americano,1
T0060618,2025-05-01,I004,Americano,2
T0060619,2025-05-01,I005,Green Tea,3
T0060620,2025-05-01,I005,Green Tea,1
T0060621,2025-05-01,I005,Green Tea,1
T0060622,2025-05-01,I005,Green Tea,1
T0060623,2025-05-01,I005,Green Tea,2
T0060624,2025-05-01,I005,Green Tea,1
T0060625,2025-05-01,I005,Green Tea,1
T0060626,2025-05-01,I006,Muffin,1
T0060627,2025-05-01,I006,Muffin,1
T0060628,2025-05-01,I006,Muffin,1
T0060629,2025-05-01,I006,Muffin,1
T0060630,2025-05-01,I006,Muffin,1
T0060631,2025-05-01,I006,Muffin,2
T0060632,2025-05-01,I006,Muffin,2
T0060633,2025-05-01,I006,Muffin,1
T0060634,2025-05-01,I006,Muffin,1
T0060635,2025-05-01,I006,Muffin,1
T0060636,2025-05-01,I007,Croissant,3
T0060637,2025-05-01,I007,Croissant,2
T0060638,2025-05-01,I007,Croissant,1
T0060639,2025-05-01,I007,Croissant,3
T0060640,2025-05-01,I007,Croissant,1
T0060641,2025-05-01,I007,Croissant,1
T0060642,2025-05-01,I007,Croissant,1
T0060643,2025-05-01,I007,Croissant,3
T0060644,2025-05-01,I007,Croissant,1
T0060645,2025-05-01,I007,Croissant,1
T0060646,2025-05-01,I007,Croissant,1
T0060647,2025-05-01,I008,Sandwich,1
T0060648,2025-05-01,I008,Sandwich,1
T0060649,2025-05-01,I008,Sandwich,3
T0060650,2025-05-01,I008,Sandwich,3
T0060651,2025-05-01,I008,Sandwich,1
T0060652,2025-05-01,I008,Sandwich,2
T0060653,2025-05-01,I008,Sandwich,2
T0060654,2025-05-01,I008,Sandwich,1
T0060655,2025-05-01,I008,Sandwich,1
T0060656,2025-05-01,I008,Sandwich,1
T0060657,2025-05-02,I001,Espresso,1
T0060658,2025-05-02,I001,Espresso,2
T0060659,2025-05-02,I001,Espresso,1
T0060660,2025-05-02,I001,Espresso,1
T0060661,2025-05-02,I001,Espresso,1
T0060662,2025-05-02,I001,Espresso,1
T0060663,2025-05-02,I001,Espresso,1
T0060664,2025-05-02,I001,Espresso,1
T0060665,2025-05-02,I001,Espresso,2
T0060666,2025-05-02,I001,Espresso,2
T0060667,2025-05-02,I001,Espresso,1
T0060668,2025-05-02,I001,Espresso,1
T0060669,2025-05-02,I001,Espresso,2
T0060670,2025-05-02,I001,Espresso,1
T0060671,2025-05-02,I001,Espresso,1
T0060672,2025-05-02,I001,Espresso,1
T0060673,2025-05-02,I001,Espresso,1
T0060674,2025-05-02,I001,Espresso,1
T0060675,2025-05-02,I001,Espresso,3
T0060676,2025-05-02,I001,Espresso,1
T0060677,2025-05-02,I001,Espresso,1
T0060678,2025-05-02,I001,Espresso,1
T0060679,2025-05-02,I001,Espresso,3
T0060680,2025-05-02,I002,Latte,2
T0060681,2025-05-02,I002,Latte,1
T0060682,2025-05-02,I002,Latte,2
T0060683,2025-05-02,I002,Latte,1
T0060684,2025-05-02,I002,Latte,1
T0060685,2025-05-02,I002,Latte,1
T0060686,2025-05-02,I002,Latte,1
T0060687,2025-05-02,I002,Latte,1
T0060688,2025-05-02,I002,Latte,1
T0060689,2025-05-02,I002,Latte,3
T0060690,2025-05-02,I002,Latte,1
T0060691,2025-05-02,I002,Latte,1
T0060692,2025-05-02,I002,Latte,2
T0060693,2025-05-02,I002,Latte,1
T0060694,2025-05-02,I002,Latte,1
T0060695,2025-05-02,I002,Latte,1
T0060696,2025-05-02,I002,Latte,1
T0060697,2025-05-02,I002,Latte,1
T0060698,2025-05-02,I002,Latte,2
T0060699,2025-05-02,I002,Latte,1
T0060700,2025-05-02,I002,Latte,2
T0060701,2025-05-02,I002,Latte,2
T0060702,2025-05-02,I002,Latte,1
T0060703,2025-05-02,I002,Latte,2
T0060704,2025-05-02,I002,Latte,1
T0060705,2025-05-02,I002,Latte,1
T0060706,2025-05-02,I002,Latte,2
T0060707,2025-05-02,I002,Latte,1
T0060708,2025-05-02,I002,Latte,1
T0060709,2025-05-02,I002,Latte,1
T0060710,2025-05-02,I002,Latte,2
T0060711,2025-05-02,I002,Latte,1
T0060712,2025-05-02,I002,Latte,1
T0060713,2025-05-02,I002,Latte,2
T0060714,2025-05-02,I002,Latte,1
T0060715,2025-05-02,I002,Latte,1
T0060716,2025-05-02,I002,Latte,1
T0060717,2025-05-02,I002,Latte,1
T0060718,2025-05-02,I002,Latte,1
T0060719,2025-05-02,I002,Latte,1
T0060720,2025-05-02,I003,Cappuccino,1
T0060721,2025-05-02,I003,Cappuccino,1
T0060722,2025-05-02,I003,Cappuccino,1
T0060723,2025-05-02,I003,Cappuccino,1
T0060724,2025-05-02,I003,Cappuccino,2
T0060725,2025-05-02,I003,Cappuccino,2
T0060726,2025-05-02,I003,Cappuccino,1
T0060727,2025-05-02,I003,Cappuccino,1
T0060728,2025-05-02,I003,Cappuccino,1
T0060729,2025-05-02,I003,Cappuccino,2
T0060730,2025-05-02,I003,Cappuccino,1
T0060731,2025-05-02,I003,Cappuccino,2
T0060732,2025-05-02,I003,Cappuccino,1
T0060733,2025-05-02,I003,Cappuccino,1
T0060734,2025-05-02,I003,Cappuccino,2
T0060735,2025-05-02,I003,Cappuccino,1
T0060736,2025-05-02,I003,Cappuccino,1
T0060737,2025-05-02,I003,Cappuccino,1
T0060738,2025-05-02,I003,Cappuccino,1
T0060739,2025-05-02,I003,Cappuccino,1
T0060740,2025-05-02,I003,Cappuccino,3
T0060741,2025-05-02,I003,Cappuccino,1
T0060742,2025-05-02,I003,Cappuccino,1
T0060743,2025-05-02,I004,Americano,1
T0060744,2025-05-02,I004,Americano,1
T0060745,2025-05-02,I004,Americano,1
T0060746,2025-05-02,I004,Americano,2
