transaction_id,date,item_id,item_name,quantity
T0078250,2025-08-01,I001,Espresso,1
T0078251,2025-08-01,I001,Espresso,2
T0078252,2025-08-01,I001,Espresso,3
T0078253,2025-08-01,I001,Espresso,2
T0078254,2025-08-01,I001,Espresso,1
T0078255,2025-08-01,I001,Espresso,2
T0078256,2025-08-01,I001,Espresso,2
T0078257,2025-08-01,I001,Espresso,1
T0078258,2025-08-01,I001,Espresso,1
T0078259,2025-08-01,I001,Espresso,2
T0078260,2025-08-01,I001,Espresso,1
T0078261,2025-08-01,I001,Espresso,3
T0078262,2025-08-01,I001,Espresso,3
T0078263,2025-08-01,I001,Espresso,1
T0078264,2025-08-01,I001,Espresso,2
T0078265,2025-08-01,I001,Espresso,1
T0078266,2025-08-01,I001,Espresso,1
T0078267,2025-08-01,I001,Espresso,3
T0078268,2025-08-01,I001,Espresso,1
T0078269,2025-08-01,I001,Espresso,1
T0078270,2025-08-01,I001,Espresso,2
T0078271,2025-08-01,I001,Espresso,1
T0078272,2025-08-01,I001,Espresso,1
T0078273,2025-08-01,I001,Espresso,3
T0078274,2025-08-01,I001,Espresso,1
T0078275,2025-08-01,I001,Espresso,1
T0078276,2025-08-01,I001,Espresso,1
T0078277,2025-08-01,I001,Espresso,3
T0078278,2025-08-01,I001,Espresso,1
T0078279,2025-08-01,I001,Espresso,1
T0078280,2025-08-01,I001,Espresso,1
T0078281,2025-08-01,I001,Espresso,2
T0078282,2025-08-01,I001,Espresso,1
T0078283,2025-08-01,I001,Espresso,1
T0078284,2025-08-01,I002,Latte,1
T0078285,2025-08-01,I002,Latte,3
T0078286,2025-08-01,I002,Latte,1
T0078287,2025-08-01,I002,Latte,1
T0078288,2025-08-01,I002,Latte,1
T0078289,2025-08-01,I002,Latte,1
T0078290,2025-08-01,I002,Latte,1
T0078291,2025-08-01,I002,Latte,1
T0078292,2025-08-01,I002,Latte,1
T0078293,2025-08-01,I002,Latte,3
T0078294,2025-08-01,I002,Latte,3
T0078295,2025-08-01,I002,Latte,1
T0078296,2025-08-01,I002,Latte,1
T0078297,2025-08-01,I002,Latte,1
T0078298,2025-08-01,I002,Latte,2
T0078299,2025-08-01,I002,Latte,1
T0078300,2025-08-01,I002,Latte,1
T0078301,2025-08-01,I002,Latte,1
T0078302,2025-08-01,I002,Latte,2
T0078303,2025-08-01,I002,Latte,1
T0078304,2025-08-01,I002,Latte,1
T0078305,2025-08-01,I002,Latte,1
T0078306,2025-08-01,I002,Latte,2
T0078307,2025-08-01,I002,Latte,1
T0078308,2025-08-01,I002,Latte,1
T0078309,2025-08-01,I002,Latte,1
T0078310,2025-08-01,I002,Latte,1
T0078311,2025-08-01,I002,Latte,1
T0078312,2025-08-01,I002,Latte,1
T0078313,2025-08-01,I002,Latte,1
T0078314,2025-08-01,I002,Latte,1
T0078315,2025-08-01,I002,Latte,1
T0078316,2025-08-01,I002,Latte,2
T0078317,2025-08-01,I002,Latte,1
T0078318,2025-08-01,I002,Latte,1
T0078319,2025-08-01,I002,Latte,1
T0078320,2025-08-01,I002,Latte,1
T0078321,2025-08-01,I002,Latte,1
T0078322,2025-08-01,I002,Latte,1
T0078323,2025-08-01,I002,Latte,1
T0078324,2025-08-01,I002,Latte,1
T0078325,2025-08-01,I002,Latte,1
T0078326,2025-08-01,I002,Latte,1
T0078327,2025-08-01,I002,Latte,1
T0078328,2025-08-01,I002,Latte,2
T0078329,2025-08-01,I002,Latte,1
T0078330,2025-08-01,I002,Latte,1
T0078331,2025-08-01,I002,Latte,1
T0078332,2025-08-01,I002,Latte,1
T0078333,2025-08-01,I002,Latte,1
T0078334,2025-08-01,I003,Cappuccino,1
T0078335,2025-08-01,I003,Cappuccino,2
T0078336,2025-08-01,I003,Cappuccino,2
T0078337,2025-08-01,I003,Cappuccino,3
T0078338,2025-08-01,I003,Cappuccino,3
T0078339,2025-08-01,I003,Cappuccino,2
T0078340,2025-08-01,I003,Cappuccino,2
T0078341,2025-08-01,I003,Cappuccino,1
T0078342,2025-08-01,I003,Cappuccino,1
T0078343,2025-08-01,I003,Cappuccino,2
T0078344,2025-08-01,I003,Cappuccino,1
T0078345,2025-08-01,I003,Cappuccino,1
T0078346,2025-08-01,I003,Cappuccino,2
T0078347,2025-08-01,I003,Cappuccino,1
T0078348,2025-08-01,I003,Cappuccino,1
T0078349,2025-08-01,I003,Cappuccino,1
T0078350,2025-08-01,I003,Cappuccino,2
T0078351,2025-08-01,I003,Cappuccino,3
T0078352,2025-08-01,I003,Cappuccino,1
T0078353,2025-08-01,I003,Cappuccino,1
T0078354,2025-08-01,I003,Cappuccino,1
T0078355,2025-08-01,I003,Cappuccino,1
T0078356,2025-08-01,I003,Cappuccino,1
T0078357,2025-08-01,I003,Cappuccino,1
T0078358,2025-08-01,I003,Cappuccino,1
T0078359,2025-08-01,I003,Cappuccino,2
T0078360,2025-08-01,I004,Americano,1
T0078361,2025-08-01,I004,Americano,1
T0078362,2025-08-01,I004,Americano,1
T0078363,2025-08-01,I004,Americano,3
T0078364,2025-08-01,I004,Americano,1
T0078365,2025-08-01,I004,Americano,1
T0078366,2025-08-01,I004,Americano,1
T0078367,2025-08-01,I004,Americano,2
T0078368,2025-08-01,I004,Americano,2
T0078369,2025-08-01,I004,Americano,1
T0078370,2025-08-01,I004,Americano,1
T0078371,2025-08-01,I004,Americano,1
T0078372,2025-08-01,I004,Americano,2
T0078373,2025-08-01,I004,Americano,1
T0078374,2025-08-01,I004,Americano,1
T0078375,2025-08-01,I004,Americano,1
T0078376,2025-08-01,I004,Americano,3
T0078377,2025-08-01,I004,Americano,1
T0078378,2025-08-01,I004,Americano,2
T0078379,2025-08-01,I005,Green Tea,1
T0078380,2025-08-01,I005,Green Tea,1
T0078381,2025-08-01,I005,Green Tea,1
T0078382,2025-08-01,I005,Green Tea,1
T0078383,2025-08-01,I005,Green Tea,1
T0078384,2025-08-01,I005,Green Tea,2
T0078385,2025-08-01,I005,Green Tea,1
T0078386,2025-08-01,I005,Green Tea,3
T0078387,2025-08-01,I005,Green Tea,1
T0078388,2025-08-01,I005,Green Tea,2
T0078389,2025-08-01,I005,Green Tea,2
T0078390,2025-08-01,I005,Green Tea,1
T0078391,2025-08-01,I005,Green Tea,2
T0078392,2025-08-01,I006,Muffin,1
T0078393,2025-08-01,I006,Muffin,2
T0078394,2025-08-01,I006,Muffin,1
T0078395,2025-08-01,I006,Muffin,1
T0078396,2025-08-01,I006,Muffin,1
T0078397,2025-08-01,I006,Muffin,1
T0078398,2025-08-01,I006,Muffin,1
