transaction_id,date,item_id,item_name,quantity
T0050394,2025-02-01,I001,Espresso,1
T0050395,2025-02-01,I001,Espresso,1
T0050396,2025-02-01,I001,Espresso,2
T0050397,2025-02-01,I001,Espresso,1
T0050398,2025-02-01,I001,Espresso,1
T0050399,2025-02-01,I001,Espresso,3
T0050400,2025-02-01,I001,Espresso,1
T0050401,2025-02-01,I001,Espresso,1
T0050402,2025-02-01,I001,Espresso,2
T0050403,2025-02-01,I001,Espresso,1
T0050404,2025-02-01,I001,Espresso,1
T0050405,2025-02-01,I001,Espresso,1
T0050406,2025-02-01,I001,Espresso,1
T0050407,2025-02-01,I001,Espresso,2
T0050408,2025-02-01,I002,Latte,1
T0050409,2025-02-01,I002,Latte,1
T0050410,2025-02-01,I002,Latte,1
T0050411,2025-02-01,I002,Latte,1
T0050412,2025-02-01,I002,Latte,1
T0050413,2025-02-01,I002,Latte,2
T0050414,2025-02-01,I002,Latte,1
T0050415,2025-02-01,I002,Latte,2
T0050416,2025-02-01,I002,Latte,1
T0050417,2025-02-01,I002,Latte,2
T0050418,2025-02-01,I002,Latte,2
T0050419,2025-02-01,I002,Latte,1
T0050420,2025-02-01,I002,Latte,1
T0050421,2025-02-01,I002,Latte,1
T0050422,2025-02-01,I002,Latte,1
T0050423,2025-02-01,I002,Latte,1
T0050424,2025-02-01,I002,Latte,1
T0050425,2025-02-01,I003,Cappuccino,1
T0050426,2025-02-01,I003,Cappuccino,1
T0050427,2025-02-01,I003,Cappuccino,1
T0050428,2025-02-01,I003,Cappuccino,3
T0050429,2025-02-01,I003,Cappuccino,1
T0050430,2025-02-01,I003,Cappuccino,1
T0050431,2025-02-01,I003,Cappuccino,1
T0050432,2025-02-01,I003,Cappuccino,1
T0050433,2025-02-01,I003,Cappuccino,1
T0050434,2025-02-01,I003,Cappuccino,1
T0050435,2025-02-01,I003,Cappuccino,1
T0050436,2025-02-01,I003,Cappuccino,1
T0050437,2025-02-01,I003,Cappuccino,1
T0050438,2025-02-01,I003,Cappuccino,1
T0050439,2025-02-01,I003,Cappuccino,1
T0050440,2025-02-01,I004,Americano,1
T0050441,2025-02-01,I004,Americano,1
T0050442,2025-02-01,I004,Americano,1
T0050443,2025-02-01,I004,Americano,1
T0050444,2025-02-01,I004,Americano,2
T0050445,2025-02-01,I004,Americano,1
T0050446,2025-02-01,I004,Americano,3
T0050447,2025-02-01,I004,Americano,1
T0050448,2025-02-01,I004,Americano,1
T0050449,2025-02-01,I004,Americano,1
T0050450,2025-02-01,I004,Americano,1
T0050451,2025-02-01,I005,Green Tea,1
T0050452,2025-02-01,I005,Green Tea,3
T0050453,2025-02-01,I005,Green Tea,1
T0050454,2025-02-01,I005,Green Tea,1
T0050455,2025-02-01,I005,Green Tea,2
T0050456,2025-02-01,I005,Green Tea,2
T0050457,2025-02-01,I005,Green Tea,1
T0050458,2025-02-01,I005,Green Tea,1
T0050459,2025-02-01,I006,Muffin,1
T0050460,2025-02-01,I006,Muffin,3
T0050461,2025-02-01,I006,Muffin,2
T0050462,2025-02-01,I006,Muffin,1
T0050463,2025-02-01,I006,Muffin,1
T0050464,2025-02-01,I006,Muffin,2
T0050465,2025-02-01,I006,Muffin,1
T0050466,2025-02-01,I006,Muffin,1
T0050467,2025-02-01,I006,Muffin,3
T0050468,2025-02-01,I006,Muffin,1
T0050469,2025-02-01,I006,Muffin,2
T0050470,2025-02-01,I007,Croissant,2
T0050471,2025-02-01,I007,Croissant,2
T0050472,2025-02-01,I007,Croissant,2
T0050473,2025-02-01,I007,Croissant,1
T0050474,2025-02-01,I007,Croissant,2
T0050475,2025-02-01,I007,Croissant,2
T0050476,2025-02-01,I007,Croissant,3
T0050477,2025-02-01,I007,Croissant,2
T0050478,2025-02-01,I007,Croissant,2
T0050479,2025-02-01,I007,Croissant,1
T0050480,2025-02-01,I007,Croissant,1
T0050481,2025-02-01,I007,Croissant,1
T0050482,2025-02-01,I007,Croissant,1
T0050483,2025-02-01,I007,Croissant,1
T0050484,2025-02-01,I008,Sandwich,2
T0050485,2025-02-01,I008,Sandwich,1
T0050486,2025-02-01,I008,Sandwich,1
T0050487,2025-02-01,I008,Sandwich,1
T0050488,2025-02-01,I008,Sandwich,1
T0050489,2025-02-01,I008,Sandwich,3
T0050490,2025-02-01,I008,Sandwich,2
T0050491,2025-02-01,I008,Sandwich,2
T0050492,2025-02-01,I008,Sandwich,2
T0050493,2025-02-01,I008,Sandwich,1
T0050494,2025-02-01,I008,Sandwich,2
T0050495,2025-02-01,I008,Sandwich,2
T0050496,2025-02-01,I008,Sandwich,3
T0050497,2025-02-01,I008,Sandwich,1
