transaction_id,date,item_id,item_name,quantity
T0088593,2025-10-01,I001,Espresso,1
T0088594,2025-10-01,I001,Espresso,1
T0088595,2025-10-01,I001,Espresso,3
T0088596,2025-10-01,I001,Espresso,2
T0088597,2025-10-01,I001,Espresso,1
T0088598,2025-10-01,I001,Espresso,2
T0088599,2025-10-01,I001,Espresso,2
T0088600,2025-10-01,I001,Espresso,2
T0088601,2025-10-01,I001,Espresso,1
T0088602,2025-10-01,I001,Espresso,1
T0088603,2025-10-01,I001,Espresso,1
T0088604,2025-10-01,I001,Espresso,1
T0088605,2025-10-01,I001,Espresso,1
T0088606,2025-10-01,I001,Espresso,1
T0088607,2025-10-01,I001,Espresso,1
T0088608,2025-10-01,I001,Espresso,1
T0088609,2025-10-01,I001,Espresso,1
T0088610,2025-10-01,I001,Espresso,2
T0088611,2025-10-01,I002,Latte,1
T0088612,2025-10-01,I002,Latte,3
T0088613,2025-10-01,I002,Latte,3
T0088614,2025-10-01,I002,Latte,1
T0088615,2025-10-01,I002,Latte,1
T0088616,2025-10-01,I002,Latte,2
T0088617,2025-10-01,I002,Latte,3
T0088618,2025-10-01,I002,Latte,1
T0088619,2025-10-01,I002,Latte,2
T0088620,2025-10-01,I002,Latte,1
T0088621,2025-10-01,I002,Latte,1
T0088622,2025-10-01,I002,Latte,2
T0088623,2025-10-01,I002,Latte,3
T0088624,2025-10-01,I002,Latte,1
T0088625,2025-10-01,I002,Latte,1
T0088626,2025-10-01,I002,Latte,1
T0088627,2025-10-01,I002,Latte,2
T0088628,2025-10-01,I002,Latte,2
T0088629,2025-10-01,I002,Latte,2
T0088630,2025-10-01,I002,Latte,1
T0088631,2025-10-01,I002,Latte,2
T0088632,2025-10-01,I002,Latte,2
T0088633,2025-10-01,I002,Latte,1
T0088634,2025-10-01,I002,Latte,1
T0088635,2025-10-01,I002,Latte,1
T0088636,2025-10-01,I003,Cappuccino,1
T0088637,2025-10-01,I003,Cappuccino,1
T0088638,2025-10-01,I003,Cappuccino,1
T0088639,2025-10-01,I003,Cappuccino,1
T0088640,2025-10-01,I003,Cappuccino,1
T0088641,2025-10-01,I003,Cappuccino,2
T0088642,2025-10-01,I003,Cappuccino,1
T0088643,2025-10-01,I003,Cappuccino,2
