transaction_id,date,item_id,item_name,quantity
T0000001,2024-01-01,I001,Espresso,1
T0000002,2024-01-01,I001,Espresso,1
T0000003,2024-01-01,I001,Espresso,2
T0000004,2024-01-01,I001,Espresso,1
T0000005,2024-01-01,I001,Espresso,2
T0000006,2024-01-01,I001,Espresso,1
T0000007,2024-01-01,I001,Espresso,3
T0000008,2024-01-01,I002,Latte,1
T0000009,2024-01-01,I002,Latte,1
T0000010,2024-01-01,I002,Latte,1
T0000011,2024-01-01,I002,Latte,2
T0000012,2024-01-01,I002,Latte,3
T0000013,2024-01-01,I002,Latte,2
T0000014,2024-01-01,I002,Latte,1
T0000015,2024-01-01,I003,Cappuccino,1
T0000016,2024-01-01,I003,Cappuccino,2
T0000017,2024-01-01,I003,Cappuccino,1
T0000018,2024-01-01,I003,Cappuccino,1
T0000019,2024-01-01,I004,Americano,1
T0000020,2024-01-01,I004,Americano,1
T0000021,2024-01-01,I004,Americano,1
T0000022,2024-01-01,I004,Americano,1
T0000023,2024-01-01,I005,Green Tea,3
T0000024,2024-01-01,I005,Green Tea,1
T0000025,2024-01-01,I005,Green Tea,1
T0000026,2024-01-01,I005,Green Tea,1
T0000027,2024-01-01,I006,Muffin,3
T0000028,2024-01-01,I006,Muffin,1
T0000029,2024-01-01,I006,Muffin,1
T0000030,2024-01-01,I006,Muffin,1
T0000031,2024-01-01,I006,Muffin,3
T0000032,2024-01-01,I006,Muffin,1
T0000033,2024-01-01,I006,Muffin,3
T0000034,2024-01-01,I006,Muffin,1
T0000035,2024-01-01,I006,Muffin,1
T0000036,2024-01-01,I006,Muffin,1
T0000037,2024-01-01,I007,Croissant,1
T0000038,2024-01-01,I007,Croissant,1
T0000039,2024-01-01,I007,Croissant,1
T0000040,2024-01-01,I007,Croissant,1
T0000041,2024-01-01,I007,Croissant,2
T0000042,2024-01-01,I007,Croissant,1
T0000043,2024-01-01,I007,Croissant,1
T0000044,2024-01-01,I007,Croissant,3
T0000045,2024-01-01,I007,Croissant,2
T0000046,2024-01-01,I008,Sandwich,2
T0000047,2024-01-01,I008,Sandwich,1
T0000048,2024-01-01,I008,Sandwich,1
T0000049,2024-01-01,I008,Sandwich,2
T0000050,2024-01-01,I008,Sandwich,1
T0000051,2024-01-01,I008,Sandwich,1
T0000052,2024-01-01,I008,Sandwich,1
T0000053,2024-01-01,I008,Sandwich,1
T0000054,2024-01-01,I008,Sandwich,1
T0000055,2024-01-01,I008,Sandwich,1
T0000056,2024-01-01,I008,Sandwich,2
T0000057,2024-01-01,I008,Sandwich,1
T0000058,2024-01-01,I008,Sandwich,1
T0000059,2024-01-01,I008,Sandwich,2
T0000060,2024-01-02,I001,Espresso,3
T0000061,2024-01-02,I002,Latte,1
T0000062,2024-01-02,I002,Latte,1
T0000063,2024-01-02,I003,Cappuccino,1
T0000064,2024-01-02,I003,Cappuccino,1
T0000065,2024-01-02,I003,Cappuccino,1
T0000066,2024-01-02,I003,Cappuccino,1
T0000067,2024-01-02,I004,Americano,1
T0000068,2024-01-02,I004,Americano,1
T0000069,2024-01-02,I004,Americano,1
T0000070,2024-01-02,I004,Americano,1
T0000071,2024-01-02,I004,Americano,2
T0000072,2024-01-02,I004,Americano,1
T0000073,2024-01-02,I005,Green Tea,1
T0000074,2024-01-02,I005,Green Tea,1
T0000075,2024-01-02,I005,Green Tea,2
