transaction_id,date,item_id,item_name,quantity
T0084007,2025-09-01,I001,Espresso,1
T0084008,2025-09-01,I001,Espresso,1
T0084009,2025-09-01,I001,Espresso,3
T0084010,2025-09-01,I001,Espresso,1
T0084011,2025-09-01,I001,Espresso,1
T0084012,2025-09-01,I001,Espresso,2
T0084013,2025-09-01,I001,Espresso,1
T0084014,2025-09-01,I001,Espresso,3
T0084015,2025-09-01,I001,Espresso,1
T0084016,2025-09-01,I001,Espresso,2
T0084017,2025-09-01,I001,Espresso,1
T0084018,2025-09-01,I001,Espresso,1
T0084019,2025-09-01,I001,Espresso,2
T0084020,2025-09-01,I001,Espresso,3
T0084021,2025-09-01,I001,Espresso,1
T0084022,2025-09-01,I001,Espresso,2
T0084023,2025-09-01,I001,Espresso,1
T0084024,2025-09-01,I001,Espresso,1
T0084025,2025-09-01,I001,Espresso,1
T0084026,2025-09-01,I001,Espresso,1
T0084027,2025-09-01,I001,Espresso,2
T0084028,2025-09-01,I001,Espresso,1
T0084029,2025-09-01,I001,Espresso,1
T0084030,2025-09-01,I001,Espresso,1
T0084031,2025-09-01,I001,Espresso,1
T0084032,2025-09-01,I001,Espresso,3
T0084033,2025-09-01,I001,Espresso,2
T0084034,2025-09-01,I001,Espresso,1
T0084035,2025-09-01,I001,Espresso,2
T0084036,2025-09-01,I001,Espresso,2
T0084037,2025-09-01,I001,Espresso,2
T0084038,2025-09-01,I001,Espresso,2
T0084039,2025-09-01,I001,Espresso,2
T0084040,2025-09-01,I002,Latte,2
T0084041,2025-09-01,I002,Latte,1
T0084042,2025-09-01,I002,Latte,1
T0084043,2025-09-01,I002,Latte,1
T0084044,2025-09-01,I002,Latte,1
T0084045,2025-09-01,I002,Latte,1
T0084046,2025-09-01,I002,Latte,1
T0084047,2025-09-01,I002,Latte,1
T0084048,2025-09-01,I002,Latte,1
T0084049,2025-09-01,I002,Latte,1
T0084050,2025-09-01,I002,Latte,1
T0084051,2025-09-01,I002,Latte,3
T0084052,2025-09-01,I002,Latte,2
T0084053,2025-09-01,I002,Latte,2
T0084054,2025-09-01,I002,Latte,3
T0084055,2025-09-01,I002,Latte,1
T0084056,2025-09-01,I002,Latte,2
T0084057,2025-09-01,I002,Latte,2
T0084058,2025-09-01,I002,Latte,3
T0084059,2025-09-01,I002,Latte,1
T0084060,2025-09-01,I002,Latte,1
T0084061,2025-09-01,I002,Latte,1
T0084062,2025-09-01,I002,Latte,1
T0084063,2025-09-01,I002,Latte,2
T0084064,2025-09-01,I002,Latte,1
T0084065,2025-09-01,I002,Latte,1
T0084066,2025-09-01,I002,Latte,2
T0084067,2025-09-01,I002,Latte,3
T0084068,2025-09-01,I002,Latte,2
T0084069,2025-09-01,I002,Latte,1
T0084070,2025-09-01,I002,Latte,1
T0084071,2025-09-01,I002,Latte,3
T0084072,2025-09-01,I002,Latte,1
T0084073,2025-09-01,I002,Latte,1
T0084074,2025-09-01,I002,Latte,1
T0084075,2025-09-01,I002,Latte,2
T0084076,2025-09-01,I002,Latte,2
T0084077,2025-09-01,I002,Latte,1
T0084078,2025-09-01,I002,Latte,1
T0084079,2025-09-01,I002,Latte,1
T0084080,2025-09-01,I002,Latte,1
T0084081,2025-09-01,I002,Latte,2
T0084082,2025-09-01,I002,Latte,1
T0084083,2025-09-01,I002,Latte,1
T0084084,2025-09-01,I002,Latte,2
T0084085,2025-09-01,I002,Latte,1
T0084086,2025-09-01,I002,Latte,3
T0084087,2025-09-01,I002,Latte,1
T0084088,2025-09-01,I002,Latte,1
T0084089,2025-09-01,I002,Latte,1
T0084090,2025-09-01,I002,Latte,1
T0084091,2025-09-01,I002,Latte,1
T0084092,2025-09-01,I003,Cappuccino,1
T0084093,2025-09-01,I003,Cappuccino,1
T0084094,2025-09-01,I003,Cappuccino,1
T0084095,2025-09-01,I003,Cappuccino,1
T0084096,2025-09-01,I003,Cappuccino,2
T0084097,2025-09-01,I003,Cappuccino,2
T0084098,2025-09-01,I003,Cappuccino,1
T0084099,2025-09-01,I003,Cappuccino,1
T0084100,2025-09-01,I003,Cappuccino,1
T0084101,2025-09-01,I003,Cappuccino,1
T0084102,2025-09-01,I003,Cappuccino,2
T0084103,2025-09-01,I003,Cappuccino,2
T0084104,2025-09-01,I003,Cappuccino,1
