transaction_id,date,item_id,item_name,quantity
T0072057,2025-07-01,I001,Espresso,2
T0072058,2025-07-01,I001,Espresso,1
T0072059,2025-07-01,I001,Espresso,2
T0072060,2025-07-01,I001,Espresso,1
T0072061,2025-07-01,I001,Espresso,2
T0072062,2025-07-01,I001,Espresso,1
T0072063,2025-07-01,I001,Espresso,2
T0072064,2025-07-01,I001,Espresso,1
T0072065,2025-07-01,I001,Espresso,1
T0072066,2025-07-01,I001,Espresso,1
T0072067,2025-07-01,I001,Espresso,1
T0072068,2025-07-01,I001,Espresso,2
T0072069,2025-07-01,I001,Espresso,1
T0072070,2025-07-01,I001,Espresso,2
T0072071,2025-07-01,I001,Espresso,1
T0072072,2025-07-01,I001,Espresso,2
T0072073,2025-07-01,I001,Espresso,1
T0072074,2025-07-01,I001,Espresso,1
T0072075,2025-07-01,I001,Espresso,1
T0072076,2025-07-01,I001,Espresso,2
T0072077,2025-07-01,I001,Espresso,1
T0072078,2025-07-01,I001,Espresso,2
T0072079,2025-07-01,I001,Espresso,3
T0072080,2025-07-01,I001,Espresso,1
T0072081,2025-07-01,I001,Espresso,3
T0072082,2025-07-01,I001,Espresso,3
T0072083,2025-07-01,I001,Espresso,1
T0072084,2025-07-01,I001,Espresso,1
T0072085,2025-07-01,I001,Espresso,1
T0072086,2025-07-01,I001,Espresso,1
T0072087,2025-07-01,I001,Espresso,1
T0072088,2025-07-01,I001,Espresso,2
T0072089,2025-07-01,I001,Espresso,1
T0072090,2025-07-01,I002,Latte,1
T0072091,2025-07-01,I002,Latte,3
T0072092,2025-07-01,I002,Latte,1
T0072093,2025-07-01,I002,Latte,2
T0072094,2025-07-01,I002,Latte,1
T0072095,2025-07-01,I002,Latte,2
T0072096,2025-07-01,I002,Latte,2
T0072097,2025-07-01,I002,Latte,1
T0072098,2025-07-01,I002,Latte,2
T0072099,2025-07-01,I002,Latte,3
T0072100,2025-07-01,I002,Latte,1
T0072101,2025-07-01,I002,Latte,1
T0072102,2025-07-01,I002,Latte,3
T0072103,2025-07-01,I002,Latte,2
T0072104,2025-07-01,I002,Latte,1
T0072105,2025-07-01,I002,Latte,1
T0072106,2025-07-01,I002,Latte,1
T0072107,2025-07-01,I002,Latte,1
T0072108,2025-07-01,I002,Latte,1
T0072109,2025-07-01,I002,Latte,3
T0072110,2025-07-01,I002,Latte,2
T0072111,2025-07-01,I002,Latte,1
T0072112,2025-07-01,I002,Latte,1
T0072113,2025-07-01,I002,Latte,1
T0072114,2025-07-01,I002,Latte,1
T0072115,2025-07-01,I002,Latte,1
T0072116,2025-07-01,I002,Latte,1
T0072117,2025-07-01,I002,Latte,2
T0072118,2025-07-01,I002,Latte,1
T0072119,2025-07-01,I002,Latte,1
T0072120,2025-07-01,I002,Latte,1
T0072121,2025-07-01,I002,Latte,3
T0072122,2025-07-01,I002,Latte,1
T0072123,2025-07-01,I002,Latte,1
T0072124,2025-07-01,I002,Latte,2
T0072125,2025-07-01,I002,Latte,1
T0072126,2025-07-01,I002,Latte,1
T0072127,2025-07-01,I002,Latte,1
T0072128,2025-07-01,I002,Latte,1
T0072129,2025-07-01,I002,Latte,1
T0072130,2025-07-01,I002,Latte,1
T0072131,2025-07-01,I002,Latte,1
T0072132,2025-07-01,I002,Latte,1
T0072133,2025-07-01,I002,Latte,1
T0072134,2025-07-01,I002,Latte,1
T0072135,2025-07-01,I002,Latte,1
T0072136,2025-07-01,I002,Latte,1
T0072137,2025-07-01,I002,Latte,1
T0072138,2025-07-01,I002,Latte,1
T0072139,2025-07-01,I002,Latte,1
T0072140,2025-07-01,I002,Latte,1
T0072141,2025-07-01,I002,Latte,1
T0072142,2025-07-01,I002,Latte,3
T0072143,2025-07-01,I002,Latte,2
T0072144,2025-07-01,I002,Latte,1
T0072145,2025-07-01,I003,Cappuccino,1
T0072146,2025-07-01,I003,Cappuccino,1
T0072147,2025-07-01,I003,Cappuccino,1
T0072148,2025-07-01,I003,Cappuccino,1
T0072149,2025-07-01,I003,Cappuccino,3
T0072150,2025-07-01,I003,Cappuccino,2
T0072151,2025-07-01,I003,Cappuccino,1
T0072152,2025-07-01,I003,Cappuccino,1
T0072153,2025-07-01,I003,Cappuccino,1
T0072154,2025-07-01,I003,Cappuccino,1
T0072155,2025-07-01,I003,Cappuccino,1
T0072156,2025-07-01,I003,Cappuccino,1
T0072157,2025-07-01,I003,Cappuccino,1
T0072158,2025-07-01,I003,Cappuccino,2
T0072159,2025-07-01,I003,Cappuccino,1
