transaction_id,date,item_id,item_name,quantity
T0004208,2024-03-01,I001,Espresso,1
T0004209,2024-03-01,I001,Espresso,2
T0004210,2024-03-01,I001,Espresso,1
T0004211,2024-03-01,I001,Espresso,1
T0004212,2024-03-01,I001,Espresso,1
T0004213,2024-03-01,I001,Espresso,1
T0004214,2024-03-01,I001,Espresso,1
T0004215,2024-03-01,I001,Espresso,1
T0004216,2024-03-01,I001,Espresso,3
T0004217,2024-03-01,I001,Espresso,1
T0004218,2024-03-01,I002,Latte,2
T0004219,2024-03-01,I002,Latte,2
T0004220,2024-03-01,I002,Latte,1
T0004221,2024-03-01,I002,Latte,2
T0004222,2024-03-01,I002,Latte,1
T0004223,2024-03-01,I002,Latte,1
T0004224,2024-03-01,I002,Latte,1
T0004225,2024-03-01,I002,Latte,1
T0004226,2024-03-01,I002,Latte,1
T0004227,2024-03-01,I002,Latte,2
T0004228,2024-03-01,I002,Latte,1
T0004229,2024-03-01,I002,Latte,3
T0004230,2024-03-01,I002,Latte,1
T0004231,2024-03-01,I002,Latte,1
T0004232,2024-03-01,I002,Latte,1
T0004233,2024-03-01,I002,Latte,1
T0004234,2024-03-01,I002,Latte,1
T0004235,2024-03-01,I002,Latte,1
T0004236,2024-03-01,I002,Latte,1
T0004237,2024-03-01,I003,Cappuccino,1
T0004238,2024-03-01,I003,Cappuccino,2
T0004239,2024-03-01,I003,Cappuccino,1
T0004240,2024-03-01,I003,Cappuccino,1
T0004241,2024-03-01,I003,Cappuccino,1
T0004242,2024-03-01,I003,Cappuccino,3
T0004243,2024-03-01,I003,Cappuccino,2
T0004244,2024-03-01,I003,Cappuccino,1
T0004245,2024-03-01,I003,Cappuccino,1
T0004246,2024-03-01,I004,Americano,1
T0004247,2024-03-01,I004,Americano,1
T0004248,2024-03-01,I004,Americano,3
T0004249,2024-03-01,I004,Americano,1
T0004250,2024-03-01,I004,Americano,1
T0004251,2024-03-01,I004,Americano,1
T0004252,2024-03-01,I004,Americano,2
T0004253,2024-03-01,I005,Green Tea,2
T0004254,2024-03-01,I005,Green Tea,1
T0004255,2024-03-01,I005,Green Tea,1
T0004256,2024-03-01,I005,Green Tea,2
T0004257,2024-03-01,I005,Green Tea,1
T0004258,2024-03-01,I005,Green Tea,1
T0004259,2024-03-01,I005,Green Tea,1
T0004260,2024-03-01,I005,Green Tea,3
T0004261,2024-03-01,I005,Green Tea,1
T0004262,2024-03-01,I006,Muffin,1
T0004263,2024-03-01,I006,Muffin,1
T0004264,2024-03-01,I006,Muffin,1
T0004265,2024-03-01,I006,Muffin,1
T0004266,2024-03-01,I006,Muffin,1
T0004267,2024-03-01,I006,Muffin,1
T0004268,2024-03-01,I006,Muffin,2
T0004269,2024-03-01,I006,Muffin,3
T0004270,2024-03-01,I006,Muffin,1
T0004271,2024-03-01,I006,Muffin,1
T0004272,2024-03-01,I007,Croissant,1
T0004273,2024-03-01,I007,Croissant,1
T0004274,2024-03-01,I007,Croissant,2
T0004275,2024-03-01,I007,Croissant,1
T0004276,2024-03-01,I007,Croissant,1
T0004277,2024-03-01,I007,Croissant,2
T0004278,2024-03-01,I007,Croissant,1
T0004279,2024-03-01,I007,Croissant,1
T0004280,2024-03-01,I007,Croissant,1
T0004281,2024-03-01,I007,Croissant,1
T0004282,2024-03-01,I007,Croissant,1
T0004283,2024-03-01,I007,Croissant,2
T0004284,2024-03-01,I008,Sandwich,3
T0004285,2024-03-01,I008,Sandwich,1
T0004286,2024-03-01,I008,Sandwich,2
T0004287,2024-03-01,I008,Sandwich,1
T0004288,2024-03-01,I008,Sandwich,2
T0004289,2024-03-01,I008,Sandwich,2
