transaction_id,date,item_id,item_name,quantity
T0094377,2025-12-01,I001,Espresso,2
T0094378,2025-12-01,I001,Espresso,1
T0094379,2025-12-01,I001,Espresso,2
T0094380,2025-12-01,I001,Espresso,2
T0094381,2025-12-01,I002,Latte,2
T0094382,2025-12-01,I002,Latte,2
T0094383,2025-12-01,I002,Latte,1
T0094384,2025-12-01,I002,Latte,1
T0094385,2025-12-01,I002,Latte,2
T0094386,2025-12-01,I003,Cappuccino,1
T0094387,2025-12-01,I003,Cappuccino,1
T0094388,2025-12-01,I003,Cappuccino,1
T0094389,2025-12-01,I003,Cappuccino,1
T0094390,2025-12-01,I003,Cappuccino,2
T0094391,2025-12-01,I004,Americano,2
T0094392,2025-12-01,I004,Americano,1
T0094393,2025-12-01,I004,Americano,2
T0094394,2025-12-01,I004,Americano,2
T0094395,2025-12-01,I005,Green Tea,1
T0094396,2025-12-01,I005,Green Tea,2
T0094397,2025-12-01,I005,Green Tea,1
T0094398,2025-12-01,I005,Green Tea,1
T0094399,2025-12-01,I005,Green Tea,1
T0094400,2025-12-01,I005,Green Tea,2
T0094401,2025-12-01,I006,Muffin,3
T0094402,2025-12-01,I006,Muffin,1
T0094403,2025-12-01,I006,Muffin,1
T0094404,2025-12-01,I006,Muffin,1
T0094405,2025-12-01,I006,Muffin,1
T0094406,2025-12-01,I006,Muffin,1
T0094407,2025-12-01,I006,Muffin,1
T0094408,2025-12-01,I007,Croissant,1
T0094409,2025-12-01,I007,Croissant,3
T0094410,2025-12-01,I007,Croissant,1
T0094411,2025-12-01,I007,Croissant,3
T0094412,2025-12-01,I007,Croissant,1
T0094413,2025-12-01,I007,Croissant,1
T0094414,2025-12-01,I007,Croissant,1
T0094415,2025-12-01,I007,Croissant,1
T0094416,2025-12-01,I007,Croissant,1
T0094417,2025-12-01,I007,Croissant,1
T0094418,2025-12-01,I008,Sandwich,3
T0094419,2025-12-01,I008,Sandwich,2
T0094420,2025-12-01,I008,Sandwich,1
T0094421,2025-12-01,I008,Sandwich,2
T0094422,2025-12-01,I008,Sandwich,1
T0094423,2025-12-01,I008,Sandwich,1
T0094424,2025-12-01,I008,Sandwich,2
T0094425,2025-12-01,I008,Sandwich,1
T0094426,2025-12-01,I008,Sandwich,3
T0094427,2025-12-01,I008,Sandwich,1
T0094428,2025-12-01,I008,Sandwich,1
T0094429,2025-12-01,I008,Sandwich,2
T0094430,2025-12-01,I008,Sandwich,1
T0094431,2025-12-01,I008,Sandwich,1
T0094432,2025-12-01,I008,Sandwich,1
T0094433,2025-12-02,I001,Espresso,1
T0094434,2025-12-02,I001,Espresso,1
T0094435,2025-12-02,I001,Espresso,1
T0094436,2025-12-02,I001,Espresso,1
