transaction_id,date,item_id,item_name,quantity
T0091989,2025-11-01,I001,Espresso,1
T0091990,2025-11-01,I001,Espresso,1
T0091991,2025-11-01,I001,Espresso,1
T0091992,2025-11-01,I001,Espresso,1
T0091993,2025-11-01,I001,Espresso,1
T0091994,2025-11-01,I001,Espresso,1
T0091995,2025-11-01,I001,Espresso,1
T0091996,2025-11-01,I001,Espresso,2
T0091997,2025-11-01,I001,Espresso,1
T0091998,2025-11-01,I001,Espresso,1
T0091999,2025-11-01,I001,Espresso,2
T0092000,2025-11-01,I001,Espresso,1
T0092001,2025-11-01,I001,Espresso,2
T0092002,2025-11-01,I001,Espresso,1
T0092003,2025-11-01,I001,Espresso,2
T0092004,2025-11-01,I001,Espresso,1
T0092005,2025-11-01,I001,Espresso,1
T0092006,2025-11-01,I001,Espresso,1
T0092007,2025-11-01,I001,Espresso,3
T0092008,2025-11-01,I001,Espresso,1
T0092009,2025-11-01,I001,Espresso,1
T0092010,2025-11-01,I001,Espresso,2
T0092011,2025-11-01,I001,Espresso,2
T0092012,2025-11-01,I002,Latte,1
T0092013,2025-11-01,I002,Latte,1
T0092014,2025-11-01,I002,Latte,1
T0092015,2025-11-01,I002,Latte,1
T0092016,2025-11-01,I002,Latte,1
T0092017,2025-11-01,I002,Latte,2
T0092018,2025-11-01,I002,Latte,2
T0092019,2025-11-01,I002,Latte,1
T0092020,2025-11-01,I002,Latte,1
T0092021,2025-11-01,I002,Latte,1
T0092022,2025-11-01,I002,Latte,1
T0092023,2025-11-01,I002,Latte,1
T0092024,2025-11-01,I002,Latte,1
T0092025,2025-11-01,I002,Latte,2
T0092026,2025-11-01,I002,Latte,2
T0092027,2025-11-01,I002,Latte,2
T0092028,2025-11-01,I002,Latte,1
T0092029,2025-11-01,I002,Latte,1
T0092030,2025-11-01,I002,Latte,1
T0092031,2025-11-01,I002,Latte,1
T0092032,2025-11-01,I002,Latte,1
T0092033,2025-11-01,I002,Latte,1
T0092034,2025-11-01,I002,Latte,1
T0092035,2025-11-01,I002,Latte,1
T0092036,2025-11-01,I002,Latte,1
T0092037,2025-11-01,I002,Latte,1
T0092038,2025-11-01,I002,Latte,1
T0092039,2025-11-01,I002,Latte,2
T0092040,2025-11-01,I002,Latte,1
T0092041,2025-11-01,I002,Latte,1
T0092042,2025-11-01,I003,Cappuccino,1
T0092043,2025-11-01,I003,Cappuccino,1
T0092044,2025-11-01,I003,Cappuccino,1
T0092045,2025-11-01,I003,Cappuccino,1
T0092046,2025-11-01,I003,Cappuccino,1
T0092047,2025-11-01,I003,Cappuccino,2
T0092048,2025-11-01,I003,Cappuccino,1
T0092049,2025-11-01,I003,Cappuccino,1
T0092050,2025-11-01,I003,Cappuccino,1
T0092051,2025-11-01,I003,Cappuccino,1
T0092052,2025-11-01,I003,Cappuccino,1
T0092053,2025-11-01,I003,Cappuccino,3
T0092054,2025-11-01,I003,Cappuccino,1
T0092055,2025-11-01,I003,Cappuccino,1
T0092056,2025-11-01,I003,Cappuccino,1
T0092057,2025-11-01,I003,Cappuccino,1
T0092058,2025-11-01,I003,Cappuccino,1
T0092059,2025-11-01,I003,Cappuccino,2
T0092060,2025-11-01,I003,Cappuccino,1
T0092061,2025-11-01,I003,Cappuccino,1
T0092062,2025-11-01,I004,Americano,1
T0092063,2025-11-01,I004,Americano,1
T0092064,2025-11-01,I004,Americano,1
T0092065,2025-11-01,I004,Americano,1
T0092066,2025-11-01,I004,Americano,1
T0092067,2025-11-01,I004,Americano,1
T0092068,2025-11-01,I004,Americano,1
T0092069,2025-11-01,I004,Americano,1
T0092070,2025-11-01,I004,Americano,1
T0092071,2025-11-01,I004,Americano,1
T0092072,2025-11-01,I004,Americano,2
T0092073,2025-11-01,I004,Americano,1
T0092074,2025-11-01,I004,Americano,1
T0092075,2025-11-01,I004,Americano,1
T0092076,2025-11-01,I004,Americano,1
T0092077,2025-11-01,I004,Americano,1
T0092078,2025-11-01,I004,Americano,2
T0092079,2025-11-01,I004,Americano,1
T0092080,2025-11-01,I004,Americano,1
T0092081,2025-11-01,I004,Americano,2
T0092082,2025-11-01,I005,Green Tea,2
T0092083,2025-11-01,I005,Green Tea,1
T0092084,2025-11-01,I005,Green Tea,1
T0092085,2025-11-01,I005,Green Tea,2
T0092086,2025-11-01,I005,Green Tea,1
T0092087,2025-11-01,I005,Green Tea,1
T0092088,2025-11-01,I005,Green Tea,1
T0092089,2025-11-01,I005,Green Tea,1
T0092090,2025-11-01,I005,Green Tea,3
T0092091,2025-11-01,I005,Green Tea,1
T0092092,2025-11-01,I005,Green Tea,1
T0092093,2025-11-01,I006,Muffin,1
T0092094,2025-11-01,I006,Muffin,1
T0092095,2025-11-01,I006,Muffin,2
T0092096,2025-11-01,I006,Muffin,1
T0092097,2025-11-01,I006,Muffin,1
T0092098,2025-11-01,I006,Muffin,1
T0092099,2025-11-01,I006,Muffin,3
T0092100,2025-11-01,I006,Muffin,1
T0092101,2025-11-01,I006,Muffin,1
T0092102,2025-11-01,I006,Muffin,1
T0092103,2025-11-01,I006,Muffin,1
T0092104,2025-11-01,I006,Muffin,1
T0092105,2025-11-01,I007,Croissant,1
T0092106,2025-11-01,I007,Croissant,3
T0092107,2025-11-01,I007,Croissant,1
T0092108,2025-11-01,I007,Croissant,1
T0092109,2025-11-01,I007,Croissant,1
T0092110,2025-11-01,I007,Croissant,2
T0092111,2025-11-01,I007,Croissant,2
T0092112,2025-11-01,I007,Croissant,1
T0092113,2025-11-01,I007,Croissant,1
T0092114,2025-11-01,I007,Croissant,1
T0092115,2025-11-01,I007,Croissant,1
T0092116,2025-11-01,I007,Croissant,1
T0092117,2025-11-01,I007,Croissant,2
T0092118,2025-11-01,I007,Croissant,2
T0092119,2025-11-01,I008,Sandwich,3
T0092120,2025-11-01,I008,Sandwich,1
T0092121,2025-11-01,I008,Sandwich,1
T0092122,2025-11-01,I008,Sandwich,1
T0092123,2025-11-01,I008,Sandwich,1
T0092124,2025-11-01,I008,Sandwich,1
T0092125,2025-11-01,I008,Sandwich,1
T0092126,2025-11-01,I008,Sandwich,1
T0092127,2025-11-01,I008,Sandwich,2
T0092128,2025-11-01,I008,Sandwich,3
T0092129,2025-11-01,I008,Sandwich,1
T0092130,2025-11-01,I008,Sandwich,2
T0092131,2025-11-01,I008,Sandwich,2
T0092132,2025-11-01,I008,Sandwich,1
T0092133,2025-11-01,I008,Sandwich,1
T0092134,2025-11-01,I008,Sandwich,2
T0092135,2025-11-02,I001,Espresso,2
T0092136,2025-11-02,I001,Espresso,2
T0092137,2025-11-02,I001,Espresso,1
T0092138,2025-11-02,I001,Espresso,1
T0092139,2025-11-02,I002,Latte,2
T0092140,2025-11-02,I002,Latte,1
T0092141,2025-11-02,I002,Latte,1
T0092142,2025-11-02,I002,Latte,1
T0092143,2025-11-02,I003,Cappuccino,2
T0092144,2025-11-02,I003,Cappuccino,1
T0092145,2025-11-02,I003,Cappuccino,3
T0092146,2025-11-02,I003,Cappuccino,1
T0092147,2025-11-02,I003,Cappuccino,2
T0092148,2025-11-02,I003,Cappuccino,2
T0092149,2025-11-02,I003,Cappuccino,2
T0092150,2025-11-02,I003,Cappuccino,1
T0092151,2025-11-02,I003,Cappuccino,1
T0092152,2025-11-02,I004,Americano,1
T0092153,2025-11-02,I004,Americano,1
T0092154,2025-11-02,I004,Americano,1
T0092155,2025-11-02,I004,Americano,1
T0092156,2025-11-02,I004,Americano,1
T0092157,2025-11-02,I004,Americano,2
T0092158,2025-11-02,I004,Americano,2
T0092159,2025-11-02,I004,Americano,1
T0092160,2025-11-02,I004,Americano,1
T0092161,2025-11-02,I004,Americano,1
T0092162,2025-11-02,I004,Americano,2
T0092163,2025-11-02,I005,Green Tea,1
T0092164,2025-11-02,I005,Green Tea,1
T0092165,2025-11-02,I005,Green Tea,1
T0092166,2025-11-02,I005,Green Tea,1
T0092167,2025-11-02,I006,Muffin,1
T0092168,2025-11-02,I006,Muffin,1
T0092169,2025-11-02,I006,Muffin,2
T0092170,2025-11-02,I006,Muffin,1
T0092171,2025-11-02,I006,Muffin,1
T0092172,2025-11-02,I006,Muffin,2
T0092173,2025-11-02,I007,Croissant,1
T0092174,2025-11-02,I007,Croissant,1
T0092175,2025-11-02,I007,Croissant,1
T0092176,2025-11-02,I007,Croissant,2
T0092177,2025-11-02,I007,Croissant,1
T0092178,2025-11-02,I007,Croissant,1
T0092179,2025-11-02,I007,Croissant,1
T0092180,2025-11-02,I007,Croissant,1
T0092181,2025-11-02,I007,Croissant,2
T0092182,2025-11-02,I007,Croissant,2
T0092183,2025-11-02,I007,Croissant,3
T0092184,2025-11-02,I007,Croissant,1
T0092185,2025-11-02,I007,Croissant,1
T0092186,2025-11-02,I007,Croissant,2
T0092187,2025-11-02,I008,Sandwich,1
T0092188,2025-11-02,I008,Sandwich,1
T0092189,2025-11-02,I008,Sandwich,2
T0092190,2025-11-02,I008,Sandwich,2
T0092191,2025-11-02,I008,Sandwich,1
T0092192,2025-11-02,I008,Sandwich,1
T0092193,2025-11-02,I008,Sandwich,1
T0092194,2025-11-02,I008,Sandwich,1
T0092195,2025-11-02,I008,Sandwich,1
T0092196,2025-11-02,I008,Sandwich,1
T0092197,2025-11-02,I008,Sandwich,1
T0092198,2025-11-02,I008,Sandwich,1
T0092199,2025-11-02,I008,Sandwich,1
T0092200,2025-11-02,I008,Sandwich,2
T0092201,2025-11-02,I008,Sandwich,2
T0092202,2025-11-02,I008,Sandwich,2
T0092203,2025-11-02,I008,Sandwich,1
T0092204,2025-11-02,I008,Sandwich,1
T0092205,2025-11-02,I008,Sandwich,1
T0092206,2025-11-03,I001,Espresso,1
T0092207,2025-11-03,I001,Espresso,3
T0092208,2025-11-03,I001,Espresso,1
T0092209,2025-11-03,I001,Espresso,1
T0092210,2025-11-03,I001,Espresso,1
T0092211,2025-11-03,I001,Espresso,2
T0092212,2025-11-03,I001,Espresso,1
T0092213,2025-11-03,I001,Espresso,1
T0092214,2025-11-03,I001,Espresso,1
T0092215,2025-11-03,I001,Espresso,3
T0092216,2025-11-03,I001,Espresso,1
T0092217,2025-11-03,I002,Latte,1
T0092218,2025-11-03,I002,Latte,1
T0092219,2025-11-03,I002,Latte,1
T0092220,2025-11-03,I002,Latte,1
T0092221,2025-11-03,I002,Latte,1
T0092222,2025-11-03,I002,Latte,2
T0092223,2025-11-03,I002,Latte,1
T0092224,2025-11-03,I002,Latte,1
T0092225,2025-11-03,I002,Latte,1
T0092226,2025-11-03,I002,Latte,3
T0092227,2025-11-03,I002,Latte,1
T0092228,2025-11-03,I002,Latte,1
T0092229,2025-11-03,I002,Latte,1
T0092230,2025-11-03,I003,Cappuccino,2
T0092231,2025-11-03,I003,Cappuccino,1
T0092232,2025-11-03,I003,Cappuccino,1
T0092233,2025-11-03,I003,Cappuccino,3
T0092234,2025-11-03,I003,Cappuccino,1
T0092235,2025-11-03,I003,Cappuccino,1
T0092236,2025-11-03,I003,Cappuccino,3
T0092237,2025-11-03,I003,Cappuccino,1
T0092238,2025-11-03,I003,Cappuccino,1
T0092239,2025-11-03,I004,Americano,1
T0092240,2025-11-03,I004,Americano,3
T0092241,2025-11-03,I004,Americano,1
T0092242,2025-11-03,I004,Americano,1
T0092243,2025-11-03,I004,Americano,2
T0092244,2025-11-03,I004,Americano,1
T0092245,2025-11-03,I004,Americano,2
T0092246,2025-11-03,I004,Americano,1
T0092247,2025-11-03,I004,Americano,2
T0092248,2025-11-03,I004,Americano,2
T0092249,2025-11-03,I004,Americano,1
T0092250,2025-11-03,I004,Americano,1
T0092251,2025-11-03,I004,Americano,3
T0092252,2025-11-03,I005,Green Tea,2
T0092253,2025-11-03,I005,Green Tea,1
T0092254,2025-11-03,I005,Green Tea,1
T0092255,2025-11-03,I005,Green Tea,1
T0092256,2025-11-03,I005,Green Tea,2
T0092257,2025-11-03,I005,Green Tea,1
T0092258,2025-11-03,I005,Green Tea,2
T0092259,2025-11-03,I005,Green Tea,1
T0092260,2025-11-03,I005,Green Tea,1
T0092261,2025-11-03,I006,Muffin,1
T0092262,2025-11-03,I006,Muffin,2
T0092263,2025-11-03,I006,Muffin,1
T0092264,2025-11-03,I006,Muffin,1
T0092265,2025-11-03,I006,Muffin,1
T0092266,2025-11-03,I006,Muffin,1
T0092267,2025-11-03,I006,Muffin,1
T0092268,2025-11-03,I006,Muffin,1
T0092269,2025-11-03,I007,Croissant,1
T0092270,2025-11-03,I007,Croissant,2
T0092271,2025-11-03,I007,Croissant,2
T0092272,2025-11-03,I007,Croissant,1
T0092273,2025-11-03,I007,Croissant,1
T0092274,2025-11-03,I007,Croissant,1
T0092275,2025-11-03,I007,Croissant,2
T0092276,2025-11-03,I007,Croissant,1
T0092277,2025-11-03,I007,Croissant,1
T0092278,2025-11-03,I007,Croissant,3
T0092279,2025-11-03,I008,Sandwich,1
T0092280,2025-11-03,I008,Sandwich,1
T0092281,2025-11-03,I008,Sandwich,3
T0092282,2025-11-03,I008,Sandwich,1
T0092283,2025-11-03,I008,Sandwich,2
T0092284,2025-11-03,I008,Sandwich,3
T0092285,2025-11-03,I008,Sandwich,1
T0092286,2025-11-03,I008,Sandwich,1
T0092287,2025-11-03,I008,Sandwich,1
T0092288,2025-11-03,I008,Sandwich,1
T0092289,2025-11-03,I008,Sandwich,1
T0092290,2025-11-03,I008,Sandwich,1
T0092291,2025-11-03,I008,Sandwich,1
T0092292,2025-11-03,I008,Sandwich,1
T0092293,2025-11-04,I001,Espresso,1
T0092294,2025-11-04,I001,Espresso,1
T0092295,2025-11-04,I001,Espresso,2
T0092296,2025-11-04,I001,Espresso,2
T0092297,2025-11-04,I001,Espresso,2
T0092298,2025-11-04,I001,Espresso,1
T0092299,2025-11-04,I001,Espresso,2
T0092300,2025-11-04,I001,Espresso,1
T0092301,2025-11-04,I001,Espresso,1
T0092302,2025-11-04,I001,Espresso,1
T0092303,2025-11-04,I001,Espresso,1
T0092304,2025-11-04,I002,Latte,1
T0092305,2025-11-04,I002,Latte,1
T0092306,2025-11-04,I002,Latte,2
T0092307,2025-11-04,I002,Latte,1
T0092308,2025-11-04,I002,Latte,2
T0092309,2025-11-04,I002,Latte,1
T0092310,2025-11-04,I002,Latte,2
T0092311,2025-11-04,I002,Latte,1
T0092312,2025-11-04,I002,Latte,1
T0092313,2025-11-04,I002,Latte,1
T0092314,2025-11-04,I002,Latte,1
T0092315,2025-11-04,I003,Cappuccino,1
T0092316,2025-11-04,I003,Cappuccino,1
T0092317,2025-11-04,I003,Cappuccino,1
T0092318,2025-11-04,I003,Cappuccino,3
T0092319,2025-11-04,I003,Cappuccino,2
T0092320,2025-11-04,I003,Cappuccino,1
T0092321,2025-11-04,I003,Cappuccino,1
T0092322,2025-11-04,I004,Americano,1
T0092323,2025-11-04,I004,Americano,2
T0092324,2025-11-04,I004,Americano,2
T0092325,2025-11-04,I004,Americano,2
T0092326,2025-11-04,I004,Americano,2
T0092327,2025-11-04,I004,Americano,1
T0092328,2025-11-04,I004,Americano,1
T0092329,2025-11-04,I004,Americano,1
T0092330,2025-11-04,I004,Americano,2
T0092331,2025-11-04,I004,Americano,3
T0092332,2025-11-04,I005,Green Tea,1
T0092333,2025-11-04,I005,Green Tea,2
T0092334,2025-11-04,I005,Green Tea,2
T0092335,2025-11-04,I005,Green Tea,1
T0092336,2025-11-04,I005,Green Tea,1
T0092337,2025-11-04,I005,Green Tea,3
T0092338,2025-11-04,I005,Green Tea,2
T0092339,2025-11-04,I005,Green Tea,1
T0092340,2025-11-04,I005,Green Tea,3
T0092341,2025-11-04,I005,Green Tea,1
T0092342,2025-11-04,I006,Muffin,1
T0092343,2025-11-04,I006,Muffin,1
T0092344,2025-11-04,I006,Muffin,1
T0092345,2025-11-04,I006,Muffin,1
T0092346,2025-11-04,I006,Muffin,2
T0092347,2025-11-04,I006,Muffin,1
T0092348,2025-11-04,I006,Muffin,1
T0092349,2025-11-04,I006,Muffin,1
T0092350,2025-11-04,I006,Muffin,1
T0092351,2025-11-04,I006,Muffin,2
T0092352,2025-11-04,I006,Muffin,3
T0092353,2025-11-04,I007,Croissant,1
T0092354,2025-11-04,I007,Croissant,1
T0092355,2025-11-04,I007,Croissant,1
T0092356,2025-11-04,I007,Croissant,2
T0092357,2025-11-04,I007,Croissant,1
T0092358,2025-11-04,I007,Croissant,1
T0092359,2025-11-04,I007,Croissant,1
T0092360,2025-11-04,I007,Croissant,2
T0092361,2025-11-04,I007,Croissant,1
T0092362,2025-11-04,I007,Croissant,1
T0092363,2025-11-04,I008,Sandwich,2
T0092364,2025-11-04,I008,Sandwich,1
T0092365,2025-11-04,I008,Sandwich,3
T0092366,2025-11-04,I008,Sandwich,3
T0092367,2025-11-04,I008,Sandwich,2
T0092368,2025-11-04,I008,Sandwich,3
T0092369,2025-11-04,I008,Sandwich,2
T0092370,2025-11-04,I008,Sandwich,1
T0092371,2025-11-04,I008,Sandwich,2
T0092372,2025-11-04,I008,Sandwich,1
T0092373,2025-11-04,I008,Sandwich,1
T0092374,2025-11-05,I001,Espresso,1
T0092375,2025-11-05,I001,Espresso,2
T0092376,2025-11-05,I001,Espresso,2
T0092377,2025-11-05,I001,Espresso,1
T0092378,2025-11-05,I001,Espresso,1
T0092379,2025-11-05,I002,Latte,1
T0092380,2025-11-05,I002,Latte,1
T0092381,2025-11-05,I002,Latte,1
T0092382,2025-11-05,I002,Latte,1
T0092383,2025-11-05,I002,Latte,1
