transaction_id,date,item_id,item_name,quantity
T0096277,2026-01-01,I001,Espresso,1
T0096278,2026-01-01,I001,Espresso,2
T0096279,2026-01-01,I001,Espresso,1
T0096280,2026-01-01,I002,Latte,2
T0096281,2026-01-01,I003,Cappuccino,3
T0096282,2026-01-01,I004,Americano,1
T0096283,2026-01-01,I004,Americano,1
T0096284,2026-01-01,I004,Americano,2
T0096285,2026-01-01,I005,Green Tea,1
T0096286,2026-01-01,I005,Green Tea,2
T0096287,2026-01-01,I005,Green Tea,1
T0096288,2026-01-01,I005,Green Tea,1
T0096289,2026-01-01,I006,Muffin,1
T0096290,2026-01-01,I006,Muffin,1
T0096291,2026-01-01,I006,Muffin,2
T0096292,2026-01-01,I006,Muffin,1
T0096293,2026-01-01,I006,Muffin,1
T0096294,2026-01-01,I006,Muffin,1
T0096295,2026-01-01,I006,Muffin,1
T0096296,2026-01-01,I007,Croissant,1
T0096297,2026-01-01,I007,Croissant,1
T0096298,2026-01-01,I007,Croissant,3
T0096299,2026-01-01,I007,Croissant,2
T0096300,2026-01-01,I007,Croissant,1
T0096301,2026-01-01,I008,Sandwich,1
T0096302,2026-01-01,I008,Sandwich,2
T0096303,2026-01-01,I008,Sandwich,1
T0096304,2026-01-01,I008,Sandwich,2
T0096305,2026-01-01,I008,Sandwich,2
T0096306,2026-01-01,I008,Sandwich,1
T0096307,2026-01-01,I008,Sandwich,1
T0096308,2026-01-01,I008,Sandwich,1
T0096309,2026-01-01,I008,Sandwich,1
T0096310,2026-01-01,I008,Sandwich,2
T0096311,2026-01-01,I008,Sandwich,1
T0096312,2026-01-01,I008,Sandwich,1
T0096313,2026-01-02,I001,Espresso,2
T0096314,2026-01-02,I001,Espresso,1
T0096315,2026-01-02,I001,Espresso,1
T0096316,2026-01-02,I002,Latte,1
T0096317,2026-01-02,I002,Latte,3
T0096318,2026-01-02,I002,Latte,1
T0096319,2026-01-02,I002,Latte,3
T0096320,2026-01-02,I002,Latte,1
T0096321,2026-01-02,I003,Cappuccino,1
T0096322,2026-01-02,I003,Cappuccino,1
T0096323,2026-01-02,I004,Americano,1
T0096324,2026-01-02,I004,Americano,1
T0096325,2026-01-02,I004,Americano,2
T0096326,2026-01-02,I004,Americano,1
T0096327,2026-01-02,I004,Americano,2
T0096328,2026-01-02,I004,Americano,2
T0096329,2026-01-02,I004,Americano,1
T0096330,2026-01-02,I004,Americano,1
T0096331,2026-01-02,I005,Green Tea,1
T0096332,2026-01-02,I005,Green Tea,1
T0096333,2026-01-02,I005,Green Tea,1
T0096334,2026-01-02,I005,Green Tea,1
T0096335,2026-01-02,I005,Green Tea,1
T0096336,2026-01-02,I005,Green Tea,1
T0096337,2026-01-02,I005,Green Tea,2
T0096338,2026-01-02,I005,Green Tea,2
T0096339,2026-01-02,I006,Muffin,1
T0096340,2026-01-02,I006,Muffin,3
T0096341,2026-01-02,I006,Muffin,1
T0096342,2026-01-02,I006,Muffin,1
T0096343,2026-01-02,I006,Muffin,1
T0096344,2026-01-02,I007,Croissant,1
T0096345,2026-01-02,I007,Croissant,2
T0096346,2026-01-02,I007,Croissant,1
T0096347,2026-01-02,I007,Croissant,2
T0096348,2026-01-02,I007,Croissant,2
T0096349,2026-01-02,I007,Croissant,1
T0096350,2026-01-02,I007,Croissant,1
T0096351,2026-01-02,I007,Croissant,1
T0096352,2026-01-02,I007,Croissant,1
T0096353,2026-01-02,I007,Croissant,1
T0096354,2026-01-02,I007,Croissant,2
T0096355,2026-01-02,I008,Sandwich,1
T0096356,2026-01-02,I008,Sandwich,1
T0096357,2026-01-02,I008,Sandwich,1
T0096358,2026-01-02,I008,Sandwich,1
T0096359,2026-01-02,I008,Sandwich,1
T0096360,2026-01-02,I008,Sandwich,1
T0096361,2026-01-02,I008,Sandwich,2
T0096362,2026-01-02,I008,Sandwich,3
T0096363,2026-01-02,I008,Sandwich,1
T0096364,2026-01-02,I008,Sandwich,1
T0096365,2026-01-02,I008,Sandwich,3
T0096366,2026-01-02,I008,Sandwich,1
T0096367,2026-01-03,I001,Espresso,2
T0096368,2026-01-03,I002,Latte,2
T0096369,2026-01-03,I003,Cappuccino,1
T0096370,2026-01-03,I004,Americano,2
T0096371,2026-01-03,I004,Americano,2
T0096372,2026-01-03,I004,Americano,1
T0096373,2026-01-03,I004,Americano,1
T0096374,2026-01-03,I005,Green Tea,1
T0096375,2026-01-03,I005,Green Tea,2
T0096376,2026-01-03,I005,Green Tea,1
T0096377,2026-01-03,I005,Green Tea,1
T0096378,2026-01-03,I005,Green Tea,1
T0096379,2026-01-03,I005,Green Tea,1
T0096380,2026-01-03,I005,Green Tea,3
T0096381,2026-01-03,I005,Green Tea,2
T0096382,2026-01-03,I006,Muffin,3
T0096383,2026-01-03,I006,Muffin,1
T0096384,2026-01-03,I006,Muffin,1
T0096385,2026-01-03,I006,Muffin,1
T0096386,2026-01-03,I006,Muffin,2
T0096387,2026-01-03,I006,Muffin,1
T0096388,2026-01-03,I006,Muffin,1
T0096389,2026-01-03,I006,Muffin,1
T0096390,2026-01-03,I006,Muffin,1
T0096391,2026-01-03,I006,Muffin,1
T0096392,2026-01-03,I006,Muffin,1
T0096393,2026-01-03,I006,Muffin,2
T0096394,2026-01-03,I007,Croissant,2
T0096395,2026-01-03,I007,Croissant,1
T0096396,2026-01-03,I007,Croissant,1
T0096397,2026-01-03,I007,Croissant,3
T0096398,2026-01-03,I007,Croissant,1
T0096399,2026-01-03,I007,Croissant,2
T0096400,2026-01-03,I007,Croissant,3
T0096401,2026-01-03,I007,Croissant,2
T0096402,2026-01-03,I007,Croissant,2
T0096403,2026-01-03,I008,Sandwich,1
T0096404,2026-01-03,I008,Sandwich,1
T0096405,2026-01-03,I008,Sandwich,1
T0096406,2026-01-03,I008,Sandwich,2
T0096407,2026-01-03,I008,Sandwich,1
T0096408,2026-01-03,I008,Sandwich,1
T0096409,2026-01-03,I008,Sandwich,1
T0096410,2026-01-03,I008,Sandwich,3
T0096411,2026-01-03,I008,Sandwich,2
T0096412,2026-01-03,I008,Sandwich,2
T0096413,2026-01-03,I008,Sandwich,1
T0096414,2026-01-03,I008,Sandwich,1
T0096415,2026-01-03,I008,Sandwich,1
T0096416,2026-01-03,I008,Sandwich,1
T0096417,2026-01-03,I008,Sandwich,2
T0096418,2026-01-03,I008,Sandwich,3
T0096419,2026-01-03,I008,Sandwich,3
T0096420,2026-01-03,I008,Sandwich,2
T0096421,2026-01-03,I008,Sandwich,1
T0096422,2026-01-03,I008,Sandwich,2
T0096423,2026-01-03,I008,Sandwich,2
T0096424,2026-01-03,I008,Sandwich,1
T0096425,2026-01-03,I008,Sandwich,2
T0096426,2026-01-04,I001,Espresso,2
T0096427,2026-01-04,I001,Espresso,2
T0096428,2026-01-04,I001,Espresso,1
T0096429,2026-01-04,I001,Espresso,1
T0096430,2026-01-04,I001,Espresso,1
T0096431,2026-01-04,I001,Espresso,1
T0096432,2026-01-04,I001,Espresso,1
T0096433,2026-01-04,I001,Espresso,1
T0096434,2026-01-04,I001,Espresso,1
T0096435,2026-01-04,I001,Espresso,3
T0096436,2026-01-04,I002,Latte,1
T0096437,2026-01-04,I002,Latte,1
T0096438,2026-01-04,I002,Latte,2
T0096439,2026-01-04,I002,Latte,1
T0096440,2026-01-04,I002,Latte,2
T0096441,2026-01-04,I002,Latte,1
T0096442,2026-01-04,I002,Latte,1
T0096443,2026-01-04,I002,Latte,1
T0096444,2026-01-04,I002,Latte,2
T0096445,2026-01-04,I003,Cappuccino,1
T0096446,2026-01-04,I003,Cappuccino,1
T0096447,2026-01-04,I003,Cappuccino,2
T0096448,2026-01-04,I003,Cappuccino,2
T0096449,2026-01-04,I003,Cappuccino,1
T0096450,2026-01-04,I003,Cappuccino,1
T0096451,2026-01-04,I003,Cappuccino,1
T0096452,2026-01-04,I003,Cappuccino,3
T0096453,2026-01-04,I003,Cappuccino,1
T0096454,2026-01-04,I003,Cappuccino,1
T0096455,2026-01-04,I003,Cappuccino,2
T0096456,2026-01-04,I003,Cappuccino,1
T0096457,2026-01-04,I004,Americano,1
T0096458,2026-01-04,I004,Americano,2
T0096459,2026-01-04,I004,Americano,1
T0096460,2026-01-04,I004,Americano,1
T0096461,2026-01-04,I004,Americano,1
T0096462,2026-01-04,I004,Americano,2
T0096463,2026-01-04,I004,Americano,2
T0096464,2026-01-04,I004,Americano,2
T0096465,2026-01-04,I004,Americano,1
T0096466,2026-01-04,I004,Americano,2
T0096467,2026-01-04,I004,Americano,1
T0096468,2026-01-04,I004,Americano,3
T0096469,2026-01-04,I005,Green Tea,1
T0096470,2026-01-04,I005,Green Tea,1
T0096471,2026-01-04,I005,Green Tea,1
T0096472,2026-01-04,I005,Green Tea,1
T0096473,2026-01-04,I005,Green Tea,1
T0096474,2026-01-04,I005,Green Tea,2
T0096475,2026-01-04,I005,Green Tea,1
T0096476,2026-01-04,I005,Green Tea,1
T0096477,2026-01-04,I005,Green Tea,1
T0096478,2026-01-04,I006,Muffin,1
T0096479,2026-01-04,I006,Muffin,2
T0096480,2026-01-04,I006,Muffin,1
T0096481,2026-01-04,I006,Muffin,1
T0096482,2026-01-04,I006,Muffin,1
T0096483,2026-01-04,I006,Muffin,2
T0096484,2026-01-04,I006,Muffin,1
T0096485,2026-01-04,I006,Muffin,2
T0096486,2026-01-04,I006,Muffin,1
T0096487,2026-01-04,I006,Muffin,2
T0096488,2026-01-04,I007,Croissant,2
T0096489,2026-01-04,I007,Croissant,2
T0096490,2026-01-04,I007,Croissant,1
T0096491,2026-01-04,I007,Croissant,1
T0096492,2026-01-04,I007,Croissant,1
T0096493,2026-01-04,I007,Croissant,1
T0096494,2026-01-04,I007,Croissant,2
T0096495,2026-01-04,I007,Croissant,1
T0096496,2026-01-04,I007,Croissant,1
T0096497,2026-01-04,I007,Croissant,3
T0096498,2026-01-04,I007,Croissant,1
T0096499,2026-01-04,I007,Croissant,1
T0096500,2026-01-04,I007,Croissant,1
T0096501,2026-01-04,I008,Sandwich,2
T0096502,2026-01-04,I008,Sandwich,1
T0096503,2026-01-04,I008,Sandwich,1
T0096504,2026-01-04,I008,Sandwich,1
T0096505,2026-01-04,I008,Sandwich,1
T0096506,2026-01-04,I008,Sandwich,1
T0096507,2026-01-04,I008,Sandwich,2
T0096508,2026-01-04,I008,Sandwich,2
T0096509,2026-01-04,I008,Sandwich,1
