transaction_id,date,item_id,item_name,quantity
T0017859,2024-06-01,I001,Espresso,1
T0017860,2024-06-01,I001,Espresso,1
T0017861,2024-06-01,I001,Espresso,2
T0017862,2024-06-01,I001,Espresso,3
T0017863,2024-06-01,I001,Espresso,1
T0017864,2024-06-01,I001,Espresso,1
T0017865,2024-06-01,I001,Espresso,1
T0017866,2024-06-01,I001,Espresso,1
T0017867,2024-06-01,I001,Espresso,1
T0017868,2024-06-01,I001,Espresso,1
T0017869,2024-06-01,I001,Espresso,1
T0017870,2024-06-01,I001,Espresso,1
T0017871,2024-06-01,I001,Espresso,1
T0017872,2024-06-01,I001,Espresso,2
T0017873,2024-06-01,I001,Espresso,1
T0017874,2024-06-01,I001,Espresso,1
T0017875,2024-06-01,I001,Espresso,1
T0017876,2024-06-01,I001,Espresso,1
T0017877,2024-06-01,I001,Espresso,1
T0017878,2024-06-01,I001,Espresso,1
T0017879,2024-06-01,I001,Espresso,3
T0017880,2024-06-01,I001,Espresso,1
T0017881,2024-06-01,I001,Espresso,1
T0017882,2024-06-01,I001,Espresso,1
T0017883,2024-06-01,I001,Espresso,1
T0017884,2024-06-01,I001,Espresso,2
T0017885,2024-06-01,I001,Espresso,3
T0017886,2024-06-01,I001,Espresso,1
T0017887,2024-06-01,I001,Espresso,1
T0017888,2024-06-01,I001,Espresso,2
T0017889,2024-06-01,I001,Espresso,1
T0017890,2024-06-01,I001,Espresso,2
T0017891,2024-06-01,I001,Espresso,2
T0017892,2024-06-01,I001,Espresso,1
T0017893,2024-06-01,I001,Espresso,3
T0017894,2024-06-01,I001,Espresso,3
T0017895,2024-06-01,I001,Espresso,3
T0017896,2024-06-01,I001,Espresso,1
T0017897,2024-06-01,I001,Espresso,1
T0017898,2024-06-01,I001,Espresso,1
T0017899,2024-06-01,I001,Espresso,1
T0017900,2024-06-01,I001,Espresso,1
T0017901,2024-06-01,I001,Espresso,1
T0017902,2024-06-01,I001,Espresso,1
T0017903,2024-06-01,I002,Latte,1
T0017904,2024-06-01,I002,Latte,2
T0017905,2024-06-01,I002,Latte,1
T0017906,2024-06-01,I002,Latte,1
T0017907,2024-06-01,I002,Latte,3
T0017908,2024-06-01,I002,Latte,1
T0017909,2024-06-01,I002,Latte,1
T0017910,2024-06-01,I002,Latte,2
T0017911,2024-06-01,I002,Latte,2
T0017912,2024-06-01,I002,Latte,1
T0017913,2024-06-01,I002,Latte,2
T0017914,2024-06-01,I002,Latte,2
T0017915,2024-06-01,I002,Latte,1
T0017916,2024-06-01,I002,Latte,1
T0017917,2024-06-01,I002,Latte,1
T0017918,2024-06-01,I002,Latte,1
T0017919,2024-06-01,I002,Latte,1
T0017920,2024-06-01,I002,Latte,2
T0017921,2024-06-01,I002,Latte,1
T0017922,2024-06-01,I002,Latte,1
T0017923,2024-06-01,I002,Latte,1
T0017924,2024-06-01,I002,Latte,1
T0017925,2024-06-01,I002,Latte,1
T0017926,2024-06-01,I002,Latte,1
T0017927,2024-06-01,I002,Latte,1
T0017928,2024-06-01,I002,Latte,2
T0017929,2024-06-01,I002,Latte,1
T0017930,2024-06-01,I002,Latte,1
T0017931,2024-06-01,I002,Latte,1
T0017932,2024-06-01,I002,Latte,1
T0017933,2024-06-01,I002,Latte,1
T0017934,2024-06-01,I002,Latte,1
T0017935,2024-06-01,I002,Latte,2
T0017936,2024-06-01,I002,Latte,1
T0017937,2024-06-01,I002,Latte,1
T0017938,2024-06-01,I002,Latte,1
T0017939,2024-06-01,I002,Latte,3
T0017940,2024-06-01,I002,Latte,1
T0017941,2024-06-01,I002,Latte,2
T0017942,2024-06-01,I002,Latte,1
T0017943,2024-06-01,I002,Latte,1
T0017944,2024-06-01,I002,Latte,2
T0017945,2024-06-01,I002,Latte,2
T0017946,2024-06-01,I002,Latte,1
T0017947,2024-06-01,I002,Latte,1
T0017948,2024-06-01,I002,Latte,1
T0017949,2024-06-01,I002,Latte,1
T0017950,2024-06-01,I002,Latte,2
T0017951,2024-06-01,I002,Latte,1
T0017952,2024-06-01,I002,Latte,1
T0017953,2024-06-01,I002,Latte,2
T0017954,2024-06-01,I002,Latte,1
T0017955,2024-06-01,I002,Latte,1
T0017956,2024-06-01,I002,Latte,2
T0017957,2024-06-01,I002,Latte,1
T0017958,2024-06-01,I002,Latte,1
T0017959,2024-06-01,I002,Latte,1
T0017960,2024-06-01,I002,Latte,1
T0017961,2024-06-01,I002,Latte,1
T0017962,2024-06-01,I002,Latte,1
T0017963,2024-06-01,I002,Latte,3
T0017964,2024-06-01,I002,Latte,3
T0017965,2024-06-01,I002,Latte,2
T0017966,2024-06-01,I002,Latte,1
T0017967,2024-06-01,I002,Latte,3
T0017968,2024-06-01,I002,Latte,1
T0017969,2024-06-01,I002,Latte,1
T0017970,2024-06-01,I003,Cappuccino,2
T0017971,2024-06-01,I003,Cappuccino,1
T0017972,2024-06-01,I003,Cappuccino,1
T0017973,2024-06-01,I003,Cappuccino,2
T0017974,2024-06-01,I003,Cappuccino,1
T0017975,2024-06-01,I003,Cappuccino,1
T0017976,2024-06-01,I003,Cappuccino,1
T0017977,2024-06-01,I003,Cappuccino,2
T0017978,2024-06-01,I003,Cappuccino,1
T0017979,2024-06-01,I003,Cappuccino,1
T0017980,2024-06-01,I003,Cappuccino,1
T0017981,2024-06-01,I003,Cappuccino,1
T0017982,2024-06-01,I003,Cappuccino,3
T0017983,2024-06-01,I003,Cappuccino,1
T0017984,2024-06-01,I003,Cappuccino,1
T0017985,2024-06-01,I003,Cappuccino,1
T0017986,2024-06-01,I003,Cappuccino,2
T0017987,2024-06-01,I003,Cappuccino,1
T0017988,2024-06-01,I003,Cappuccino,1
T0017989,2024-06-01,I003,Cappuccino,1
T0017990,2024-06-01,I003,Cappuccino,1
T0017991,2024-06-01,I003,Cappuccino,3
T0017992,2024-06-01,I003,Cappuccino,3
T0017993,2024-06-01,I003,Cappuccino,3
T0017994,2024-06-01,I003,Cappuccino,3
T0017995,2024-06-01,I003,Cappuccino,2
T0017996,2024-06-01,I003,Cappuccino,1
T0017997,2024-06-01,I003,Cappuccino,2
T0017998,2024-06-01,I003,Cappuccino,1
T0017999,2024-06-01,I003,Cappuccino,1
T0018000,2024-06-01,I003,Cappuccino,1
T0018001,2024-06-01,I003,Cappuccino,3
T0018002,2024-06-01,I003,Cappuccino,1
T0018003,2024-06-01,I003,Cappuccino,2
T0018004,2024-06-01,I003,Cappuccino,1
T0018005,2024-06-01,I004,Americano,1
T0018006,2024-06-01,I004,Americano,1
T0018007,2024-06-01,I004,Americano,1
T0018008,2024-06-01,I004,Americano,2
T0018009,2024-06-01,I004,Americano,1
T0018010,2024-06-01,I004,Americano,1
T0018011,2024-06-01,I004,Americano,1
T0018012,2024-06-01,I004,Americano,1
T0018013,2024-06-01,I004,Americano,1
T0018014,2024-06-01,I004,Americano,1
T0018015,2024-06-01,I004,Americano,1
T0018016,2024-06-01,I004,Americano,1
T0018017,2024-06-01,I004,Americano,2
T0018018,2024-06-01,I004,Americano,2
T0018019,2024-06-01,I004,Americano,1
T0018020,2024-06-01,I004,Americano,1
T0018021,2024-06-01,I004,Americano,1
T0018022,2024-06-01,I004,Americano,1
T0018023,2024-06-01,I004,Americano,2
T0018024,2024-06-01,I004,Americano,1
T0018025,2024-06-01,I004,Americano,1
T0018026,2024-06-01,I004,Americano,1
T0018027,2024-06-01,I005,Green Tea,3
T0018028,2024-06-01,I005,Green Tea,2
T0018029,2024-06-01,I005,Green Tea,2
T0018030,2024-06-01,I005,Green Tea,1
T0018031,2024-06-01,I005,Green Tea,1
T0018032,2024-06-01,I005,Green Tea,1
T0018033,2024-06-01,I005,Green Tea,1
T0018034,2024-06-01,I005,Green Tea,1
T0018035,2024-06-01,I005,Green Tea,1
T0018036,2024-06-01,I005,Green Tea,1
T0018037,2024-06-01,I005,Green Tea,2
T0018038,2024-06-01,I005,Green Tea,1
T0018039,2024-06-01,I006,Muffin,1
T0018040,2024-06-01,I006,Muffin,1
T0018041,2024-06-01,I006,Muffin,1
T0018042,2024-06-01,I006,Muffin,1
T0018043,2024-06-01,I006,Muffin,1
T0018044,2024-06-01,I006,Muffin,1
T0018045,2024-06-01,I006,Muffin,1
T0018046,2024-06-01,I006,Muffin,1
T0018047,2024-06-01,I006,Muffin,1
T0018048,2024-06-01,I006,Muffin,1
T0018049,2024-06-01,I006,Muffin,2
T0018050,2024-06-01,I007,Croissant,1
T0018051,2024-06-01,I007,Croissant,1
T0018052,2024-06-01,I007,Croissant,3
T0018053,2024-06-01,I007,Croissant,2
T0018054,2024-06-01,I007,Croissant,3
T0018055,2024-06-01,I007,Croissant,1
T0018056,2024-06-01,I007,Croissant,1
T0018057,2024-06-01,I007,Croissant,1
T0018058,2024-06-01,I007,Croissant,1
T0018059,2024-06-01,I007,Croissant,3
T0018060,2024-06-01,I007,Croissant,1
T0018061,2024-06-01,I007,Croissant,2
T0018062,2024-06-01,I007,Croissant,1
T0018063,2024-06-01,I007,Croissant,1
T0018064,2024-06-01,I007,Croissant,2
T0018065,2024-06-01,I008,Sandwich,1
T0018066,2024-06-01,I008,Sandwich,2
T0018067,2024-06-01,I008,Sandwich,1
T0018068,2024-06-01,I008,Sandwich,1
T0018069,2024-06-01,I008,Sandwich,1
T0018070,2024-06-01,I008,Sandwich,1
T0018071,2024-06-01,I008,Sandwich,1
T0018072,2024-06-01,I008,Sandwich,2
T0018073,2024-06-01,I008,Sandwich,1
T0018074,2024-06-01,I008,Sandwich,1
T0018075,2024-06-01,I008,Sandwich,2
T0018076,2024-06-02,I001,Espresso,1
T0018077,2024-06-02,I001,Espresso,2
T0018078,2024-06-02,I001,Espresso,1
T0018079,2024-06-02,I001,Espresso,3
T0018080,2024-06-02,I001,Espresso,1
T0018081,2024-06-02,I001,Espresso,1
T0018082,2024-06-02,I001,Espresso,2
T0018083,2024-06-02,I001,Espresso,2
T0018084,2024-06-02,I001,Espresso,1
T0018085,2024-06-02,I001,Espresso,3
T0018086,2024-06-02,I001,Espresso,1
T0018087,2024-06-02,I001,Espresso,3
T0018088,2024-06-02,I001,Espresso,1
T0018089,2024-06-02,I001,Espresso,1
T0018090,2024-06-02,I001,Espresso,1
T0018091,2024-06-02,I001,Espresso,1
T0018092,2024-06-02,I001,Espresso,1
T0018093,2024-06-02,I001,Espresso,1
T0018094,2024-06-02,I001,Espresso,1
T0018095,2024-06-02,I001,Espresso,1
T0018096,2024-06-02,I001,Espresso,1
T0018097,2024-06-02,I001,Espresso,2
T0018098,2024-06-02,I001,Espresso,1
T0018099,2024-06-02,I001,Espresso,2
T0018100,2024-06-02,I001,Espresso,3
T0018101,2024-06-02,I001,Espresso,1
T0018102,2024-06-02,I001,Espresso,3
T0018103,2024-06-02,I001,Espresso,1
T0018104,2024-06-02,I001,Espresso,1
T0018105,2024-06-02,I001,Espresso,1
T0018106,2024-06-02,I001,Espresso,1
T0018107,2024-06-02,I001,Espresso,2
T0018108,2024-06-02,I001,Espresso,1
T0018109,2024-06-02,I001,Espresso,1
T0018110,2024-06-02,I001,Espresso,2
T0018111,2024-06-02,I001,Espresso,1
T0018112,2024-06-02,I001,Espresso,1
T0018113,2024-06-02,I001,Espresso,1
T0018114,2024-06-02,I001,Espresso,2
T0018115,2024-06-02,I001,Espresso,2
T0018116,2024-06-02,I001,Espresso,1
T0018117,2024-06-02,I001,Espresso,1
T0018118,2024-06-02,I001,Espresso,1
T0018119,2024-06-02,I001,Espresso,1
T0018120,2024-06-02,I001,Espresso,2
T0018121,2024-06-02,I001,Espresso,1
T0018122,2024-06-02,I001,Espresso,1
T0018123,2024-06-02,I001,Espresso,3
T0018124,2024-06-02,I001,Espresso,2
T0018125,2024-06-02,I002,Latte,1
T0018126,2024-06-02,I002,Latte,1
T0018127,2024-06-02,I002,Latte,1
T0018128,2024-06-02,I002,Latte,1
T0018129,2024-06-02,I002,Latte,2
T0018130,2024-06-02,I002,Latte,3
T0018131,2024-06-02,I002,Latte,1
T0018132,2024-06-02,I002,Latte,1
T0018133,2024-06-02,I002,Latte,2
T0018134,2024-06-02,I002,Latte,3
T0018135,2024-06-02,I002,Latte,2
T0018136,2024-06-02,I002,Latte,1
T0018137,2024-06-02,I002,Latte,1
T0018138,2024-06-02,I002,Latte,2
T0018139,2024-06-02,I002,Latte,1
T0018140,2024-06-02,I002,Latte,1
T0018141,2024-06-02,I002,Latte,1
T0018142,2024-06-02,I002,Latte,2
T0018143,2024-06-02,I002,Latte,1
T0018144,2024-06-02,I002,Latte,2
T0018145,2024-06-02,I002,Latte,1
T0018146,2024-06-02,I002,Latte,2
T0018147,2024-06-02,I002,Latte,1
T0018148,2024-06-02,I002,Latte,1
T0018149,2024-06-02,I002,Latte,2
T0018150,2024-06-02,I002,Latte,2
T0018151,2024-06-02,I002,Latte,3
T0018152,2024-06-02,I002,Latte,1
T0018153,2024-06-02,I002,Latte,1
T0018154,2024-06-02,I002,Latte,1
T0018155,2024-06-02,I002,Latte,1
T0018156,2024-06-02,I002,Latte,2
T0018157,2024-06-02,I002,Latte,1
T0018158,2024-06-02,I002,Latte,1
T0018159,2024-06-02,I002,Latte,1
T0018160,2024-06-02,I002,Latte,1
T0018161,2024-06-02,I002,Latte,2
T0018162,2024-06-02,I002,Latte,1
T0018163,2024-06-02,I002,Latte,1
T0018164,2024-06-02,I002,Latte,2
T0018165,2024-06-02,I002,Latte,1
T0018166,2024-06-02,I002,Latte,1
T0018167,2024-06-02,I002,Latte,1
T0018168,2024-06-02,I002,Latte,1
T0018169,2024-06-02,I002,Latte,1
T0018170,2024-06-02,I002,Latte,1
T0018171,2024-06-02,I002,Latte,1
T0018172,2024-06-02,I002,Latte,1
T0018173,2024-06-02,I002,Latte,1
T0018174,2024-06-02,I002,Latte,1
T0018175,2024-06-02,I002,Latte,3
T0018176,2024-06-02,I002,Latte,1
T0018177,2024-06-02,I002,Latte,2
T0018178,2024-06-02,I002,Latte,1
T0018179,2024-06-02,I002,Latte,1
T0018180,2024-06-02,I002,Latte,1
T0018181,2024-06-02,I002,Latte,3
T0018182,2024-06-02,I002,Latte,1
T0018183,2024-06-02,I002,Latte,1
T0018184,2024-06-02,I002,Latte,3
T0018185,2024-06-02,I002,Latte,2
T0018186,2024-06-02,I002,Latte,1
T0018187,2024-06-02,I002,Latte,3
T0018188,2024-06-02,I002,Latte,2
T0018189,2024-06-02,I002,Latte,1
T0018190,2024-06-02,I002,Latte,1
T0018191,2024-06-02,I002,Latte,1
T0018192,2024-06-02,I002,Latte,1
T0018193,2024-06-02,I002,Latte,2
T0018194,2024-06-02,I002,Latte,1
T0018195,2024-06-02,I002,Latte,1
T0018196,2024-06-02,I002,Latte,2
T0018197,2024-06-02,I003,Cappuccino,1
T0018198,2024-06-02,I003,Cappuccino,3
T0018199,2024-06-02,I003,Cappuccino,3
T0018200,2024-06-02,I003,Cappuccino,3
T0018201,2024-06-02,I003,Cappuccino,2
T0018202,2024-06-02,I003,Cappuccino,1
T0018203,2024-06-02,I003,Cappuccino,1
T0018204,2024-06-02,I003,Cappuccino,1
T0018205,2024-06-02,I003,Cappuccino,1
T0018206,2024-06-02,I003,Cappuccino,1
T0018207,2024-06-02,I003,Cappuccino,1
T0018208,2024-06-02,I003,Cappuccino,3
T0018209,2024-06-02,I003,Cappuccino,2
T0018210,2024-06-02,I003,Cappuccino,1
T0018211,2024-06-02,I003,Cappuccino,1
T0018212,2024-06-02,I003,Cappuccino,1
T0018213,2024-06-02,I003,Cappuccino,2
T0018214,2024-06-02,I003,Cappuccino,1
T0018215,2024-06-02,I003,Cappuccino,1
T0018216,2024-06-02,I003,Cappuccino,1
T0018217,2024-06-02,I003,Cappuccino,1
T0018218,2024-06-02,I003,Cappuccino,3
T0018219,2024-06-02,I003,Cappuccino,1
T0018220,2024-06-02,I003,Cappuccino,1
T0018221,2024-06-02,I003,Cappuccino,2
T0018222,2024-06-02,I003,Cappuccino,2
T0018223,2024-06-02,I003,Cappuccino,2
T0018224,2024-06-02,I003,Cappuccino,1
T0018225,2024-06-02,I003,Cappuccino,1
T0018226,2024-06-02,I003,Cappuccino,1
T0018227,2024-06-02,I003,Cappuccino,1
T0018228,2024-06-02,I003,Cappuccino,1
T0018229,2024-06-02,I003,Cappuccino,1
T0018230,2024-06-02,I003,Cappuccino,1
T0018231,2024-06-02,I003,Cappuccino,3
T0018232,2024-06-02,I003,Cappuccino,1
T0018233,2024-06-02,I003,Cappuccino,3
T0018234,2024-06-02,I003,Cappuccino,1
T0018235,2024-06-02,I003,Cappuccino,1
T0018236,2024-06-02,I003,Cappuccino,1
T0018237,2024-06-02,I004,Americano,2
T0018238,2024-06-02,I004,Americano,1
T0018239,2024-06-02,I004,Americano,3
T0018240,2024-06-02,I004,Americano,1
T0018241,2024-06-02,I004,Americano,2
T0018242,2024-06-02,I004,Americano,1
T0018243,2024-06-02,I004,Americano,2
T0018244,2024-06-02,I004,Americano,1
T0018245,2024-06-02,I004,Americano,1
T0018246,2024-06-02,I004,Americano,2
T0018247,2024-06-02,I004,Americano,1
T0018248,2024-06-02,I004,Americano,1
T0018249,2024-06-02,I004,Americano,2
T0018250,2024-06-02,I004,Americano,1
T0018251,2024-06-02,I004,Americano,1
T0018252,2024-06-02,I004,Americano,1
T0018253,2024-06-02,I004,Americano,2
T0018254,2024-06-02,I004,Americano,1
T0018255,2024-06-02,I004,Americano,1
T0018256,2024-06-02,I004,Americano,2
T0018257,2024-06-02,I004,Americano,2
T0018258,2024-06-02,I004,Americano,3
T0018259,2024-06-02,I004,Americano,2
T0018260,2024-06-02,I004,Americano,1
T0018261,2024-06-02,I004,Americano,1
T0018262,2024-06-02,I004,Americano,1
T0018263,2024-06-02,I005,Green Tea,2
T0018264,2024-06-02,I005,Green Tea,3
T0018265,2024-06-02,I005,Green Tea,2
T0018266,2024-06-02,I005,Green Tea,1
T0018267,2024-06-02,I005,Green Tea,1
T0018268,2024-06-02,I005,Green Tea,1
T0018269,2024-06-02,I005,Green Tea,1
T0018270,2024-06-02,I005,Green Tea,2
T0018271,2024-06-02,I005,Green Tea,1
T0018272,2024-06-02,I005,Green Tea,1
T0018273,2024-06-02,I005,Green Tea,3
