transaction_id,date,item_id,item_name,quantity
T0007753,2024-04-01,I001,Espresso,2
T0007754,2024-04-01,I001,Espresso,1
T0007755,2024-04-01,I001,Espresso,1
T0007756,2024-04-01,I001,Espresso,1
T0007757,2024-04-01,I001,Espresso,2
T0007758,2024-04-01,I001,Espresso,1
T0007759,2024-04-01,I001,Espresso,1
T0007760,2024-04-01,I001,Espresso,3
T0007761,2024-04-01,I001,Espresso,1
T0007762,2024-04-01,I001,Espresso,1
T0007763,2024-04-01,I001,Espresso,1
T0007764,2024-04-01,I001,Espresso,2
T0007765,2024-04-01,I001,Espresso,1
T0007766,2024-04-01,I001,Espresso,1
T0007767,2024-04-01,I001,Espresso,1
T0007768,2024-04-01,I001,Espresso,3
T0007769,2024-04-01,I001,Espresso,1
T0007770,2024-04-01,I001,Espresso,1
T0007771,2024-04-01,I001,Espresso,3
T0007772,2024-04-01,I001,Espresso,1
T0007773,2024-04-01,I001,Espresso,3
T0007774,2024-04-01,I001,Espresso,3
T0007775,2024-04-01,I001,Espresso,2
T0007776,2024-04-01,I001,Espresso,1
T0007777,2024-04-01,I002,Latte,3
T0007778,2024-04-01,I002,Latte,1
T0007779,2024-04-01,I002,Latte,2
T0007780,2024-04-01,I002,Latte,1
T0007781,2024-04-01,I002,Latte,1
T0007782,2024-04-01,I002,Latte,1
T0007783,2024-04-01,I002,Latte,2
T0007784,2024-04-01,I002,Latte,1
T0007785,2024-04-01,I002,Latte,1
T0007786,2024-04-01,I002,Latte,3
T0007787,2024-04-01,I002,Latte,1
T0007788,2024-04-01,I002,Latte,1
T0007789,2024-04-01,I002,Latte,1
T0007790,2024-04-01,I002,Latte,1
T0007791,2024-04-01,I002,Latte,1
T0007792,2024-04-01,I002,Latte,3
T0007793,2024-04-01,I002,Latte,1
T0007794,2024-04-01,I002,Latte,2
T0007795,2024-04-01,I002,Latte,1
T0007796,2024-04-01,I002,Latte,1
T0007797,2024-04-01,I002,Latte,1
T0007798,2024-04-01,I002,Latte,1
T0007799,2024-04-01,I002,Latte,1
T0007800,2024-04-01,I002,Latte,1
T0007801,2024-04-01,I002,Latte,1
T0007802,2024-04-01,I002,Latte,1
T0007803,2024-04-01,I002,Latte,1
T0007804,2024-04-01,I002,Latte,1
T0007805,2024-04-01,I002,Latte,3
T0007806,2024-04-01,I002,Latte,1
T0007807,2024-04-01,I002,Latte,1
T0007808,2024-04-01,I002,Latte,3
T0007809,2024-04-01,I002,Latte,2
T0007810,2024-04-01,I002,Latte,1
T0007811,2024-04-01,I002,Latte,1
T0007812,2024-04-01,I002,Latte,1
T0007813,2024-04-01,I002,Latte,1
T0007814,2024-04-01,I002,Latte,2
T0007815,2024-04-01,I002,Latte,2
T0007816,2024-04-01,I003,Cappuccino,1
T0007817,2024-04-01,I003,Cappuccino,3
T0007818,2024-04-01,I003,Cappuccino,1
T0007819,2024-04-01,I003,Cappuccino,1
T0007820,2024-04-01,I003,Cappuccino,2
T0007821,2024-04-01,I003,Cappuccino,1
T0007822,2024-04-01,I003,Cappuccino,2
T0007823,2024-04-01,I003,Cappuccino,3
T0007824,2024-04-01,I003,Cappuccino,1
T0007825,2024-04-01,I003,Cappuccino,1
T0007826,2024-04-01,I003,Cappuccino,1
T0007827,2024-04-01,I003,Cappuccino,1
T0007828,2024-04-01,I003,Cappuccino,1
T0007829,2024-04-01,I003,Cappuccino,1
T0007830,2024-04-01,I003,Cappuccino,2
T0007831,2024-04-01,I003,Cappuccino,1
T0007832,2024-04-01,I003,Cappuccino,1
T0007833,2024-04-01,I003,Cappuccino,1
T0007834,2024-04-01,I003,Cappuccino,2
T0007835,2024-04-01,I003,Cappuccino,1
T0007836,2024-04-01,I003,Cappuccino,1
T0007837,2024-04-01,I003,Cappuccino,2
T0007838,2024-04-01,I004,Americano,2
T0007839,2024-04-01,I004,Americano,1
T0007840,2024-04-01,I004,Americano,3
T0007841,2024-04-01,I004,Americano,1
T0007842,2024-04-01,I004,Americano,1
T0007843,2024-04-01,I004,Americano,2
T0007844,2024-04-01,I004,Americano,1
T0007845,2024-04-01,I004,Americano,2
T0007846,2024-04-01,I004,Americano,2
T0007847,2024-04-01,I004,Americano,2
T0007848,2024-04-01,I004,Americano,3
T0007849,2024-04-01,I004,Americano,1
T0007850,2024-04-01,I004,Americano,2
T0007851,2024-04-01,I005,Green Tea,1
T0007852,2024-04-01,I005,Green Tea,1
T0007853,2024-04-01,I005,Green Tea,2
T0007854,2024-04-01,I005,Green Tea,1
T0007855,2024-04-01,I005,Green Tea,1
T0007856,2024-04-01,I005,Green Tea,1
T0007857,2024-04-01,I005,Green Tea,1
T0007858,2024-04-01,I005,Green Tea,3
T0007859,2024-04-01,I005,Green Tea,1
T0007860,2024-04-01,I005,Green Tea,1
T0007861,2024-04-01,I005,Green Tea,2
T0007862,2024-04-01,I005,Green Tea,1
T0007863,2024-04-01,I005,Green Tea,1
T0007864,2024-04-01,I006,Muffin,1
T0007865,2024-04-01,I006,Muffin,2
T0007866,2024-04-01,I006,Muffin,1
T0007867,2024-04-01,I006,Muffin,3
T0007868,2024-04-01,I006,Muffin,2
T0007869,2024-04-01,I007,Croissant,1
T0007870,2024-04-01,I007,Croissant,1
T0007871,2024-04-01,I007,Croissant,1
T0007872,2024-04-01,I007,Croissant,1
T0007873,2024-04-01,I007,Croissant,2
T0007874,2024-04-01,I007,Croissant,1
T0007875,2024-04-01,I007,Croissant,1
T0007876,2024-04-01,I007,Croissant,1
T0007877,2024-04-01,I007,Croissant,1
T0007878,2024-04-01,I007,Croissant,1
T0007879,2024-04-01,I007,Croissant,1
T0007880,2024-04-01,I007,Croissant,1
T0007881,2024-04-01,I007,Croissant,1
T0007882,2024-04-01,I008,Sandwich,1
T0007883,2024-04-01,I008,Sandwich,1
T0007884,2024-04-01,I008,Sandwich,1
T0007885,2024-04-01,I008,Sandwich,1
T0007886,2024-04-01,I008,Sandwich,3
T0007887,2024-04-01,I008,Sandwich,1
T0007888,2024-04-01,I008,Sandwich,1
T0007889,2024-04-01,I008,Sandwich,2
T0007890,2024-04-01,I008,Sandwich,2
T0007891,2024-04-01,I008,Sandwich,1
T0007892,2024-04-01,I008,Sandwich,1
T0007893,2024-04-01,I008,Sandwich,2
T0007894,2024-04-01,I008,Sandwich,1
T0007895,2024-04-02,I001,Espresso,2
T0007896,2024-04-02,I001,Espresso,2
T0007897,2024-04-02,I001,Espresso,2
T0007898,2024-04-02,I001,Espresso,1
T0007899,2024-04-02,I001,Espresso,2
T0007900,2024-04-02,I001,Espresso,1
T0007901,2024-04-02,I001,Espresso,2
T0007902,2024-04-02,I001,Espresso,1
T0007903,2024-04-02,I001,Espresso,1
T0007904,2024-04-02,I001,Espresso,1
T0007905,2024-04-02,I001,Espresso,1
T0007906,2024-04-02,I001,Espresso,1
T0007907,2024-04-02,I001,Espresso,2
T0007908,2024-04-02,I001,Espresso,1
T0007909,2024-04-02,I001,Espresso,2
T0007910,2024-04-02,I001,Espresso,1
T0007911,2024-04-02,I002,Latte,1
T0007912,2024-04-02,I002,Latte,1
T0007913,2024-04-02,I002,Latte,1
T0007914,2024-04-02,I002,Latte,3
T0007915,2024-04-02,I002,Latte,1
T0007916,2024-04-02,I002,Latte,1
T0007917,2024-04-02,I002,Latte,1
T0007918,2024-04-02,I002,Latte,1
T0007919,2024-04-02,I002,Latte,1
T0007920,2024-04-02,I002,Latte,2
T0007921,2024-04-02,I002,Latte,1
T0007922,2024-04-02,I002,Latte,1
T0007923,2024-04-02,I002,Latte,1
T0007924,2024-04-02,I002,Latte,1
T0007925,2024-04-02,I002,Latte,1
T0007926,2024-04-02,I002,Latte,3
T0007927,2024-04-02,I002,Latte,2
T0007928,2024-04-02,I002,Latte,2
T0007929,2024-04-02,I002,Latte,2
T0007930,2024-04-02,I002,Latte,1
T0007931,2024-04-02,I002,Latte,1
T0007932,2024-04-02,I002,Latte,1
T0007933,2024-04-02,I002,Latte,1
T0007934,2024-04-02,I002,Latte,1
T0007935,2024-04-02,I002,Latte,1
T0007936,2024-04-02,I002,Latte,1
T0007937,2024-04-02,I002,Latte,2
T0007938,2024-04-02,I002,Latte,2
T0007939,2024-04-02,I002,Latte,3
T0007940,2024-04-02,I003,Cappuccino,1
T0007941,2024-04-02,I003,Cappuccino,1
T0007942,2024-04-02,I003,Cappuccino,1
T0007943,2024-04-02,I003,Cappuccino,1
T0007944,2024-04-02,I003,Cappuccino,1
T0007945,2024-04-02,I003,Cappuccino,1
T0007946,2024-04-02,I003,Cappuccino,1
T0007947,2024-04-02,I003,Cappuccino,1
T0007948,2024-04-02,I003,Cappuccino,1
T0007949,2024-04-02,I003,Cappuccino,1
T0007950,2024-04-02,I003,Cappuccino,1
T0007951,2024-04-02,I003,Cappuccino,1
T0007952,2024-04-02,I003,Cappuccino,1
T0007953,2024-04-02,I003,Cappuccino,1
T0007954,2024-04-02,I003,Cappuccino,1
T0007955,2024-04-02,I003,Cappuccino,2
T0007956,2024-04-02,I004,Americano,1
T0007957,2024-04-02,I004,Americano,1
T0007958,2024-04-02,I004,Americano,1
T0007959,2024-04-02,I004,Americano,1
T0007960,2024-04-02,I004,Americano,1
T0007961,2024-04-02,I004,Americano,1
T0007962,2024-04-02,I004,Americano,1
T0007963,2024-04-02,I004,Americano,2
T0007964,2024-04-02,I004,Americano,1
T0007965,2024-04-02,I004,Americano,2
T0007966,2024-04-02,I004,Americano,1
T0007967,2024-04-02,I004,Americano,1
T0007968,2024-04-02,I004,Americano,3
T0007969,2024-04-02,I004,Americano,3
T0007970,2024-04-02,I005,Green Tea,1
T0007971,2024-04-02,I005,Green Tea,1
T0007972,2024-04-02,I005,Green Tea,1
T0007973,2024-04-02,I005,Green Tea,1
T0007974,2024-04-02,I005,Green Tea,2
T0007975,2024-04-02,I005,Green Tea,3
T0007976,2024-04-02,I005,Green Tea,1
T0007977,2024-04-02,I005,Green Tea,1
T0007978,2024-04-02,I005,Green Tea,1
T0007979,2024-04-02,I005,Green Tea,1
T0007980,2024-04-02,I005,Green Tea,2
T0007981,2024-04-02,I006,Muffin,1
T0007982,2024-04-02,I006,Muffin,1
T0007983,2024-04-02,I006,Muffin,1
T0007984,2024-04-02,I006,Muffin,2
T0007985,2024-04-02,I006,Muffin,1
T0007986,2024-04-02,I006,Muffin,1
T0007987,2024-04-02,I006,Muffin,1
T0007988,2024-04-02,I006,Muffin,2
T0007989,2024-04-02,I006,Muffin,1
T0007990,2024-04-02,I007,Croissant,2
T0007991,2024-04-02,I007,Croissant,2
T0007992,2024-04-02,I007,Croissant,3
T0007993,2024-04-02,I007,Croissant,1
T0007994,2024-04-02,I007,Croissant,1
T0007995,2024-04-02,I007,Croissant,1
T0007996,2024-04-02,I007,Croissant,1
T0007997,2024-04-02,I007,Croissant,1
T0007998,2024-04-02,I007,Croissant,1
T0007999,2024-04-02,I007,Croissant,1
T0008000,2024-04-02,I007,Croissant,2
T0008001,2024-04-02,I007,Croissant,1
T0008002,2024-04-02,I007,Croissant,1
T0008003,2024-04-02,I008,Sandwich,2
T0008004,2024-04-02,I008,Sandwich,2
T0008005,2024-04-02,I008,Sandwich,3
T0008006,2024-04-02,I008,Sandwich,1
T0008007,2024-04-02,I008,Sandwich,1
T0008008,2024-04-02,I008,Sandwich,1
